mu,lambda,line_id,stability_flux,stability_noflux,delta_stability
1.25,0.42,17,2.6136200532543272,2.6121226331986316,0.0014974200556956418
1.25,0.42,18,8.438081751164752,8.45576861360181,-0.017686862437058082
1.25,0.42,19,10.656454934918555,10.64083431636439,0.015620618554164523
1.25,0.42,20,3.0695804633210373,3.06980581769896,-0.00022535437792292612
1.25,0.42,21,9.880772539936578,9.862976633923257,0.017795906013320817
1.25,0.42,22,5.2411244422194345,5.237707969188612,0.0034164730308221536
1.25,0.42,23,7.966376192163003,7.961816254323627,0.00455993783937636
1.25,0.42,24,9.320569829959426,9.306276909024636,0.014292920934790843
1.25,0.42,25,5.840217613189523,5.83524334051128,0.004974272678243352
1.25,0.42,26,9.413222703356405,9.397911374699198,0.015311328657206857
1.25,0.42,27,4.699457174887612,4.704174869781894,-0.004717694894281976
1.25,0.42,28,2.7047874723154006,2.704450922117773,0.00033655019762779403
1.25,0.42,29,10.012749660949412,10.007753161703395,0.004996499246017194
1.25,0.42,30,5.840217613189523,5.83524334051128,0.004974272678243352
1.25,0.42,31,2.647627351126348,2.647587008028235,4.034309811284942e-05
1.25,0.42,32,7.876844064497476,7.845444256820073,0.03139980767740269
1.25,0.42,33,12.831254029059533,12.84509917251298,-0.01384514345344634
1.25,0.42,34,5.475317998802581,5.474239490687401,0.0010785081151798437
1.25,0.42,35,10.644189152987181,10.62568018447164,0.018508968515540403
1.25,0.42,36,9.38759372093352,9.382972714363763,0.004621006569756503
1.25,0.42,37,5.475317998802581,5.474239490687401,0.0010785081151798437
1.25,0.42,38,7.559508174506226,7.553765006897653,0.005743167608572186
1.25,0.42,39,11.51910274630463,11.538574468892664,-0.019471722588033202
1.25,0.43,0,5.4455332721778476,5.444896682031078,0.0006365901467697554
1.25,0.43,1,5.090910662161897,5.0821220286632425,0.008788633498654441
1.25,0.43,2,4.888763975157281,4.8906998865018965,-0.0019359113446153486
1.25,0.43,3,10.342728073891411,10.356756047595766,-0.014027973704354935
1.25,0.43,4,6.178069602199614,6.182210343841292,-0.004140741641677437
1.25,0.43,5,5.919806447776794,5.914937437162442,0.00486901061435141
1.25,0.43,6,9.336627267807698,9.332595138673026,0.004032129134671436
1.25,0.43,7,5.891342495891651,5.879543866935752,0.01179862895589956
1.25,0.43,8,13.573855140908341,13.59976252453634,-0.025907383627998826
1.25,0.43,9,8.45721721125995,8.460592211296444,-0.003375000036493603
1.25,0.43,10,5.445533272179519,5.444896682032747,0.00063659014677242
1.25,0.43,11,5.919806447776794,5.914937437162442,0.00486901061435141
1.25,0.43,12,5.681820578800324,5.670795167273835,0.011025411526489393
1.25,0.43,13,6.508255143711175,6.503890430939753,0.004364712771421253
1.25,0.43,14,5.763095313747843,5.7517832433801495,0.011312070367693217
1.25,0.43,15,9.66867942342859,9.663555275902404,0.005124147526187173
1.25,0.43,16,9.979206031039116,9.97492672181869,0.004279309220425631
1.25,0.43,17,2.5537458901908408,2.5522836171936656,0.0014622729971751625
1.25,0.43,18,7.912869010653613,7.929478825783576,-0.0166098151299634
1.25,0.43,19,10.194699300267603,10.177975962812482,0.016723337455120557
1.25,0.43,20,3.0272977165283987,3.027486564254972,-0.00018884772657346005
1.25,0.43,21,9.99738275723502,9.980539318783624,0.016843438451395798
1.25,0.43,22,5.250051305598869,5.248167645710219,0.0018836598886498024
1.25,0.43,23,7.846221769929321,7.840788020311581,0.005433749617740347
1.25,0.43,24,8.764537335401632,8.750173104525349,0.014364230876283912
1.25,0.43,25,5.919806447776794,5.914937437162442,0.00486901061435141
1.25,0.43,26,8.882923790381803,8.867263260095225,0.015660530286577767
1.25,0.43,27,4.4359051332470605,4.440365021372931,-0.004459888125870393
1.25,0.43,28,2.6538331768298633,2.6545339052975105,-0.0007007284676472381
1.25,0.43,29,9.944092752683982,9.939818261910318,0.004274490773664041
1.25,0.43,30,5.919806447776794,5.914937437162442,0.00486901061435141
1.25,0.43,31,2.592694578294753,2.592631860969187,6.271732556584197e-05
1.25,0.43,32,8.320477322561661,8.293475303424222,0.027002019137439603
1.25,0.43,33,13.511073400806232,13.523259058922216,-0.0121856581159836
1.25,0.43,34,5.445533272179519,5.444896682032747,0.00063659014677242
1.25,0.43,35,10.2098193714871,10.188279938727455,0.02153943275964565
1.25,0.43,36,9.336627267807698,9.332595138673026,0.004032129134671436
1.25,0.43,37,5.445533272179519,5.444896682032747,0.00063659014677242
1.25,0.43,38,7.5695754661199155,7.563731826521866,0.005843639598049677
1.25,0.43,39,11.071649189167436,11.087702992850698,-0.01605380368326159
1.25,0.44,0,5.392682970278773,5.392478408993337,0.00020456128543600016
1.25,0.44,1,5.042970339508143,5.034281121338608,0.008689218169535273
1.25,0.44,2,4.785108571164863,4.78753345495244,-0.0024248837875768814
1.25,0.44,3,10.347785869404007,10.362297527503662,-0.014511658099655378
1.25,0.44,4,6.259461942961886,6.263806279091711,-0.004344336129824988
1.25,0.44,5,5.9953292642589995,5.990598859557643,0.004730404701356328
1.25,0.44,6,9.273648781754135,9.270223639358282,0.0034251423958533422
1.25,0.44,7,5.822176656500798,5.810543309927155,0.011633346573643344
1.25,0.44,8,12.994641138881518,13.015709953988354,-0.02106881510683678
1.25,0.44,9,8.309794441812409,8.315104966061094,-0.005310524248685056
1.25,0.44,10,5.392682970280392,5.392478408994957,0.00020456128543511198
1.25,0.44,11,5.9953292642589995,5.990598859557643,0.004730404701356328
1.25,0.44,12,5.603661944603472,5.592844196907431,0.010817747696040492
1.25,0.44,13,6.418622001463629,6.41442739160633,0.004194609857298914
1.25,0.44,14,5.687150127873667,5.676036173210897,0.011113954662770098
1.25,0.44,15,9.623743542565443,9.62795488599135,-0.0042113434259078986
1.25,0.44,16,9.895153860047726,9.891620501280283,0.0035333587674433176
1.25,0.44,17,2.5006256786690972,2.499196569330237,0.0014291093388600906
1.25,0.44,18,7.422100122511562,7.437468711853072,-0.01536858934150942
1.25,0.44,19,10.099677992464638,10.088625954842431,0.011052037622206967
1.25,0.44,20,2.9805362588095607,2.9806900637441984,-0.0001538049346376802
1.25,0.44,21,10.0649964569842,10.049431903341164,0.01556455364303666
1.25,0.44,22,5.210709786881508,5.2103824607913305,0.00032732609017749326
1.25,0.44,23,7.858309317946031,7.852826288726774,0.005483029219256252
1.25,0.44,24,8.18769852671476,8.173910511968682,0.013788014746078048
1.25,0.44,25,5.9953292642589995,5.990598859557643,0.004730404701356328
1.25,0.44,26,8.317266909177869,8.302046431110648,0.01522047806722071
1.25,0.44,27,4.292419232470685,4.29272180542975,-0.00030257295906466197
1.25,0.44,28,2.625384836907138,2.626061379658981,-0.0006765427518429235
1.25,0.44,29,9.859802748093962,9.856266083793074,0.0035366643008885035
1.25,0.44,30,5.9953292642589995,5.990598859557643,0.004730404701356328
1.25,0.44,31,2.5396549221514473,2.5395735394908407,8.138266060653265e-05
1.25,0.44,32,8.545101166709221,8.52622270333289,0.018878463376331922
1.25,0.44,33,13.99443542195387,14.003927886658717,-0.009492464704846881
1.25,0.44,34,5.392682970280392,5.392478408994957,0.00020456128543511198
1.25,0.44,35,9.663786849974707,9.641994998735239,0.021791851239468585
1.25,0.44,36,9.273648781754135,9.270223639358282,0.0034251423958533422
1.25,0.44,37,5.392682970280392,5.392478408994957,0.00020456128543511198
1.25,0.44,38,7.576873250471002,7.570997903337104,0.0058753471338981456
1.25,0.44,39,11.265428753977659,11.286032368859463,-0.020603614881803622
1.25,0.45,0,5.317321492969216,5.317519791090819,-0.00019829812160310212
1.25,0.45,1,5.005272664806552,4.996668820381826,0.008603844424725615
1.25,0.45,2,4.667473594493803,4.670304209309538,-0.0028306148157355437
1.25,0.45,3,10.26796487416974,10.282753774211635,-0.014788900041894593
1.25,0.45,4,6.295473349567982,6.299914101101175,-0.004440751533192788
1.25,0.45,5,6.0638035953901985,6.059249209567727,0.004554385822471474
1.25,0.45,6,9.197141845159265,9.194331878056817,0.0028099671024488515
1.25,0.45,7,5.7649140485568,5.753429030556128,0.011485018000671587
1.25,0.45,8,13.650833113238638,13.680578672400427,-0.029745559161789004
1.25,0.45,9,8.12399130479172,8.130944709366004,-0.006953404574284505
1.25,0.45,10,5.317321492970768,5.317519791092371,-0.00019829812160310212
1.25,0.45,11,6.0638035953901985,6.059249209567727,0.004554385822471474
1.25,0.45,12,5.550000782137596,5.5393183291503565,0.010682452987239799
1.25,0.45,13,6.334219513640215,6.330217061799883,0.0040024518403321
1.25,0.45,14,5.626756905738147,5.615805729589476,0.010951176148671138
1.25,0.45,15,9.36772993993561,9.379907884203714,-0.012177944268103147
1.25,0.45,16,9.793748358222455,9.79096269391069,0.0027856643117658564
1.25,0.45,17,2.4537638799375143,2.4523662832065,0.00139759673101425
1.25,0.45,18,6.968426314810337,6.9825004049057355,-0.014074090095398617
1.25,0.45,19,10.687520121356485,10.672541843215264,0.014978278141221324
1.25,0.45,20,2.963403492647258,2.9639057765117975,-0.0005022838645394323
1.25,0.45,21,10.075088093378296,10.061085977883266,0.014002115495030054
1.25,0.45,22,5.12524662905719,5.1263651265579435,-0.0011184975007534348
1.25,0.45,23,7.856173981823902,7.850734897888718,0.005439083935184108
1.25,0.45,24,7.631262438956715,7.618390161821037,0.012872277135677734
1.25,0.45,25,6.0638035953901985,6.059249209567727,0.004554385822471474
1.25,0.45,26,7.79943433273316,7.784068008882448,0.015366323850711794
1.25,0.45,27,4.274282900697194,4.2750930687585855,-0.0008101680613918916
1.25,0.45,28,2.5939126003010533,2.594562990751403,-0.0006503904503496472
1.25,0.45,29,9.758470366288241,9.755673108230127,0.0027972580581145934
1.25,0.45,30,6.0638035953901985,6.059249209567727,0.004554385822471474
1.25,0.45,31,2.488750009152252,2.488653509440858,9.649971139369384e-05
1.25,0.45,32,8.498222007807877,8.489335302476793,0.008886705331084599
1.25,0.45,33,14.232855458469553,14.238987311053108,-0.0061318525835556414
1.25,0.45,34,5.317321492970768,5.317519791092371,-0.00019829812160310212
1.25,0.45,35,9.065247658442972,9.04428457893981,0.02096307950316323
1.25,0.45,36,9.197141845159265,9.194331878056817,0.0028099671024488515
1.25,0.45,37,5.317321492970768,5.317519791092371,-0.00019829812160310212
1.25,0.45,38,7.584237758848006,7.578389276356999,0.005848482491006557
1.25,0.45,39,11.614181296351493,11.635998763652626,-0.02181746730113332
1.25,0.46,0,5.22117993520993,5.221735445993923,-0.000555510783993185
1.25,0.46,1,4.976928387366514,4.968399478140342,0.008528909226171777
1.25,0.46,2,4.538369102844697,4.541515534915863,-0.003146432071166494
1.25,0.46,3,10.110068729682482,10.124920910203908,-0.014852180521426561
1.25,0.46,4,6.284100791400312,6.288526426235066,-0.004425634834754
1.25,0.46,5,6.122058806563375,6.117720243192433,0.004338563370942516
1.25,0.46,6,9.106085355507224,9.103887473568994,0.0021978819382297843
1.25,0.46,7,5.7184288536080246,5.707079945186634,0.011348908421390469
1.25,0.46,8,14.19738948957077,14.229766146404103,-0.03237665683333191
1.25,0.46,9,7.905311474987388,7.913558452733818,-0.008246977746429351
1.25,0.46,10,5.2211799352114,5.221735445995391,-0.0005555107839905205
1.25,0.46,11,6.122058806563375,6.117720243192433,0.004338563370942516
1.25,0.46,12,5.537854165717307,5.527169554618971,0.01068461109833585
1.25,0.46,13,6.255644004352786,6.251848855329748,0.0037951490230376805
1.25,0.46,14,5.618914805326022,5.607940578555842,0.01097422677018045
1.25,0.46,15,8.953740480565902,8.971335526836736,-0.017595046270834303
1.25,0.46,16,9.674248518991757,9.672196489568808,0.002052029422948465
1.25,0.46,17,2.412714199032675,2.4113467799225625,0.001367419110112511
1.25,0.46,18,6.552275541066254,6.565074420985098,-0.012798879918844541
1.25,0.46,19,11.252072966748878,11.232679356336071,0.019393610412807405
1.25,0.46,20,2.9515401875642024,2.952022533343422,-0.00048234577921935085
1.25,0.46,21,10.022365864073187,10.010130505050455,0.012235359022731984
1.25,0.46,22,4.999806765823539,5.002153545934215,-0.0023467801106757946
1.25,0.46,23,7.84143681793751,7.83612604136248,0.005310776575029763
1.25,0.46,24,7.116807050031737,7.104973639526601,0.011833410505135866
1.25,0.46,25,6.122058806563375,6.117720243192433,0.004338563370942516
1.25,0.46,26,7.336381106288939,7.321913135095495,0.014467971193443674
1.25,0.46,27,4.23487385977005,4.236165671921683,-0.0012918121516332093
1.25,0.46,28,2.5599514231742946,2.5605743635223526,-0.0006229403480579876
1.25,0.46,29,9.639364946490566,9.637293219652937,0.0020717268376291287
1.25,0.46,30,6.122058806563375,6.117720243192433,0.004338563370942516
1.25,0.46,31,2.448640892542346,2.449493556029128,-0.0008526634867820349
1.25,0.46,32,8.202361220687814,8.202563857594223,-0.00020263690640831555
1.25,0.46,33,14.210720337944627,14.21339747898528,-0.002677141040653197
1.25,0.46,34,5.2211799352114,5.221735445995391,-0.0005555107839905205
1.25,0.46,35,8.469703352422643,8.450152342520381,0.019551009902261995
1.25,0.46,36,9.106085355507224,9.103887473568994,0.0021978819382297843
1.25,0.46,37,5.2211799352114,5.221735445995391,-0.0005555107839905205
1.25,0.46,38,7.593067411581731,7.587297114921102,0.00577029666062856
1.25,0.46,39,11.80852666018542,11.831107639866465,-0.02258097968104522
1.25,0.47,0,5.114936344221323,5.110484182661551,0.0044521615597714614
1.25,0.47,1,4.957110313558867,4.948649636721182,0.008460676837684922
1.25,0.47,2,4.488327016040682,4.486867037069649,0.0014599789710327826
1.25,0.47,3,9.884001203341747,9.898708222005173,-0.014707018663425941
1.25,0.47,4,6.22678122123529,6.231089272563834,-0.004308051328543172
1.25,0.47,5,6.1669000388168,6.16281711778276,0.004082921034039622
1.25,0.47,6,9.000017438660972,8.998416666569137,0.0016007720918356227
1.25,0.47,7,5.681660382689554,5.670440324274175,0.011220058415378986
1.25,0.47,8,14.494304496889107,14.528460027580389,-0.0341555306912813
1.25,0.47,9,7.66068220830075,7.669853963316649,-0.009171755015898952
1.25,0.47,10,5.10697751261112,5.107832831137898,-0.0008553185267778929
1.25,0.47,11,6.1669000388168,6.16281711778276,0.004082921034039622
1.25,0.47,12,5.536000854984298,5.525303735030401,0.010697119953896994
1.25,0.47,13,6.182648003332742,6.17907090817887,0.00357709515387139
1.25,0.47,14,5.621732890566661,5.6107242152843835,0.011008675282277558
1.25,0.47,15,8.602452697359299,8.58532290622794,0.017129791131358374
1.25,0.47,16,9.536659400035719,9.535311109967422,0.0013482900682966203
1.25,0.47,17,2.3770718801701434,2.375733605809896,0.0013382743602474712
1.25,0.47,18,6.172624171666846,6.184210744196629,-0.011586572529783012
1.25,0.47,19,11.771626810283086,11.747542880032018,0.024083930251068253
1.25,0.47,20,2.932410300580473,2.9328698360528116,-0.0004595354723386791
1.25,0.47,21,9.905715573530825,9.895346114249365,0.010369459281459825
1.25,0.47,22,5.031465180621247,5.023346750158938,0.008118430462308979
1.25,0.47,23,7.81445309970311,7.809346601016638,0.005106498686472172
1.25,0.47,24,6.652686272672671,6.641888265434941,0.010798007237729834
1.25,0.47,25,6.1669000388168,6.16281711778276,0.004082921034039622
1.25,0.47,26,6.910139494792387,6.896651992657335,0.013487502135051344
1.25,0.47,27,4.1751223127908395,4.176846420556098,-0.0017241077652583314
1.25,0.47,28,2.5240179709649353,2.5246127513776666,-0.0005947804127313105
1.25,0.47,29,9.502487047339056,9.501111488256733,0.001375559082323008
1.25,0.47,30,6.1669000388168,6.16281711778276,0.004082921034039622
1.25,0.47,31,2.4130480290666054,2.413880275330674,-0.0008322462640686368
1.25,0.47,32,7.738454204578332,7.745034115060404,-0.006579910482072293
1.25,0.47,33,13.949079084762989,13.948760209029741,0.00031887573324773655
1.25,0.47,34,5.10697751261112,5.107832831137898,-0.0008553185267778929
1.25,0.47,35,7.909182864577821,7.891260294082599,0.017922570495222168
1.25,0.47,36,9.000017438660972,8.998416666569137,0.0016007720918356227
1.25,0.47,37,5.10697751261112,5.107832831137898,-0.0008553185267778929
1.25,0.47,38,7.603444429770742,7.597799279625396,0.005645150145346278
1.25,0.47,39,11.829287286887043,11.852103853324785,-0.02281656643774177
1.25,0.48,0,5.199081688614273,5.195451012498564,0.003630676115708553
1.25,0.48,1,4.945031877600843,4.936636676078978,0.008395201521865125
1.25,0.48,2,4.478137769154607,4.477029924121802,0.0011078450328048106
1.25,0.48,3,9.601518106837867,9.615888377911663,-0.014370271073795848
1.25,0.48,4,6.12805415398726,6.132162168777349,-0.00410801479008871
1.25,0.48,5,6.1953254168533824,6.1915350464778385,0.003790370375543972
1.25,0.48,6,8.879064735743206,8.8780344719872,0.0010302637560055672
1.25,0.48,7,5.688224538735648,5.676986407531583,0.011238131204065027
1.25,0.48,8,14.498411367585142,14.53319262082923,-0.03478125324408765
1.25,0.48,9,7.609700416924589,7.605228023362084,0.0044723935625050615
1.25,0.48,10,4.97812471257629,4.9792163224956365,-0.0010916099193467588
1.25,0.48,11,6.1953254168533824,6.1915350464778385,0.003790370375543972
1.25,0.48,12,5.543697757247933,5.532982652429152,0.010715104818780574
1.25,0.48,13,6.348816278304661,6.34514671975462,0.003669558550041252
1.25,0.48,14,5.634502926378986,5.623453321325197,0.011049605053789158
1.25,0.48,15,8.789964491874537,8.779918327187364,0.010046164687173231
1.25,0.48,16,9.381731509294406,9.381042469657743,0.0006890396366632245
1.25,0.48,17,2.3464669564680807,2.3451570836171336,0.0013098728509470803
1.25,0.48,18,5.827580328365726,5.838040765465511,-0.010460437099784947
1.25,0.48,19,12.21994743508326,12.191242295512364,0.02870513957089571
1.25,0.48,20,2.906552464778434,2.9069868999742257,-0.00043443519579167145
1.25,0.48,21,9.7284655207292,9.719947795248936,0.00851772548026375
1.25,0.48,22,5.145038858367875,5.138020297430474,0.007018560937400942
1.25,0.48,23,7.774472618830971,7.769638279409255,0.004834339421715406
1.25,0.48,24,6.267156618578859,6.256239001896713,0.010917616682146303
1.25,0.48,25,6.1953254168533824,6.1915350464778385,0.003790370375543972
1.25,0.48,26,6.537476274585306,6.524844355892045,0.012631918693261746
1.25,0.48,27,4.097050689633569,4.099139794064117,-0.0020891044305475504
1.25,0.48,28,2.4865980891717636,2.487164494216362,-0.0005664050445983726
1.25,0.48,29,9.348567779571486,9.347844740681326,0.0007230388901593443
1.25,0.48,30,6.1953254168533824,6.1915350464778385,0.003790370375543972
1.25,0.48,31,2.3762262499706988,2.3770377466416863,-0.000811496670987566
1.25,0.48,32,7.198761304772651,7.208812526090334,-0.010051221317683101
1.25,0.48,33,13.49608865819126,13.493567947544184,0.00252071064707593
1.25,0.48,34,4.97812471257629,4.9792163224956365,-0.0010916099193467588
1.25,0.48,35,7.398366757359026,7.382070648861425,0.016296108497601658
1.25,0.48,36,8.879064735743206,8.8780344719872,0.0010302637560055672
1.25,0.48,37,4.97812471257629,4.9792163224956365,-0.0010916099193467588
1.25,0.48,38,7.614250620039397,7.608775633296689,0.005474986742707522
1.25,0.48,39,11.676403750656952,11.698924384472509,-0.02252063381555658
1.25,0.49,0,5.255519947255641,5.252818600996205,0.002701346259435411
1.25,0.49,1,4.939927366664691,4.931599105199339,0.008328261465351261
1.25,0.49,2,4.4574774743985115,4.45672935022409,0.000748124174421605
1.25,0.49,3,9.275043757306074,9.288911145637078,-0.013867388331004094
1.25,0.49,4,5.994696865617725,5.998548435708034,-0.0038515700903083427
1.25,0.49,5,6.20477713629071,6.201310149166599,0.003466987124110865
1.25,0.49,6,8.743931206744037,8.743434346808664,0.0004968599353727399
1.25,0.49,7,5.7144270337024485,5.70312995704303,0.01129707665941826
1.25,0.49,8,14.211834808181704,14.246021250741501,-0.03418644255979686
1.25,0.49,9,7.598663824599082,7.595349632246755,0.0033141923523265504
1.25,0.49,10,4.838380379419973,4.839644159814156,-0.0012637803941837333
1.25,0.49,11,6.20477713629071,6.201310149166599,0.003466987124110865
1.25,0.49,12,5.560199933198736,5.549466968403156,0.01073296479558028
1.25,0.49,13,6.5336437209475955,6.529872151320863,0.0037715696267328624
1.25,0.49,14,5.6565117922085175,5.645420515476425,0.011091276732092759
1.25,0.49,15,8.81044311766309,8.808033444767297,0.002409672895792525
1.25,0.49,16,9.210902819227165,9.210816329641649,8.648958551660257e-05
1.25,0.49,17,2.320558315851733,2.319276378994261,0.0012819368574716883
1.25,0.49,18,5.621602552022886,5.628803408774951,-0.007200856752064944
1.25,0.49,19,12.568116277052528,12.535317246832454,0.03279903022007424
1.25,0.49,20,2.874596289159204,2.8750039091771264,-0.0004076200179223832
1.25,0.49,21,9.727838900687006,9.71771577063746,0.010123130049546347
1.25,0.49,22,5.218851905189377,5.213179395562305,0.005672509627071776
1.25,0.49,23,7.719876148168965,7.715373440228366,0.004502707940599038
1.25,0.49,24,6.120127745772261,6.109229248469965,0.010898497302296306
1.25,0.49,25,6.20477713629071,6.201310149166599,0.003466987124110865
1.25,0.49,26,6.326193252078391,6.314346472515192,0.011846779563199128
1.25,0.49,27,4.003512428765752,4.005888661925726,-0.0023762331599739284
1.25,0.49,28,2.448138146870204,2.4486763578343735,-0.0005382109641693944
1.25,0.49,29,9.179012405866274,9.178886267496887,0.0001261383693869078
1.25,0.49,30,6.20477713629071,6.201310149166599,0.003466987124110865
1.25,0.49,31,2.3503334990133817,2.349941818825598,0.0003916801877839049
1.25,0.49,32,6.687903657823016,6.687240840065387,0.0006628177576288863
1.25,0.49,33,12.910771770545312,12.906911818993436,0.0038599515518757954
1.25,0.49,34,4.838380379419973,4.839644159814156,-0.0012637803941837333
1.25,0.49,35,6.941290172169167,6.9265096954999885,0.01478047666917881
1.25,0.49,36,8.743931206744037,8.743434346808664,0.0004968599353727399
1.25,0.49,37,4.838380379419973,4.839644159814156,-0.0012637803941837333
1.25,0.49,38,7.623276421216003,7.618016322421122,0.005260098794881429
1.25,0.49,39,11.36891339806303,11.390675991013605,-0.0217625929505747
1.25,0.5,0,5.281545063851622,5.279831379515087,0.0017136843365355148
1.25,0.5,1,4.941033604249562,4.932778295940427,0.008255308309135678
1.25,0.5,2,4.4259546606584355,4.425565026919841,0.00038963373859424166
1.25,0.5,3,9.11822711975549,9.130187141033423,-0.011960021277932498
1.25,0.5,4,6.073628557464619,6.074967143873588,-0.0013385864089690003
1.25,0.5,5,6.193392632272163,6.190270849218149,0.0031217830540137825
1.25,0.5,6,8.59584623599325,8.59583703756556,9.198427688872357e-06
1.25,0.5,7,5.749492019556929,5.738141274143275,0.011350745413653662
1.25,0.5,8,13.68113501988277,13.713696732434277,-0.03256171255150697
1.25,0.5,9,7.562217087062168,7.560067984147391,0.002149102914776435
1.25,0.5,10,4.691525467736815,4.692901224818773,-0.001375757081958362
1.25,0.5,11,6.193392632272163,6.190270849218149,0.0031217830540137825
1.25,0.5,12,5.58473431970791,5.573990089950445,0.010744229757465362
1.25,0.5,13,6.717196374671018,6.713365964388432,0.0038304102825863495
1.25,0.5,14,5.6870135716154095,5.675886614495068,0.011126957120341174
1.25,0.5,15,8.675174081185801,8.679664075604746,-0.0044899944189449315
1.25,0.5,16,9.026189790585544,9.026640156419768,-0.0004503658342240868
1.25,0.5,17,2.2990284807141834,2.2977742798373804,0.0012542008768030577
1.25,0.5,18,5.6540594235665464,5.662219100409657,-0.008159676843110475
1.25,0.5,19,12.78822752907535,12.752365891624631,0.035861637450718575
1.25,0.5,20,2.837231214650197,2.8376108450132644,-0.0003796303630676512
1.25,0.5,21,9.82123522690472,9.8118727973822,0.009362429522520088
1.25,0.5,22,5.248694376957317,5.244516611076725,0.004177765880592155
1.25,0.5,23,7.648477432497504,7.644356295301977,0.0041211371955274245
1.25,0.5,24,5.97371514106971,5.962941101391372,0.010774039678338454
1.25,0.5,25,6.193392632272163,6.190270849218149,0.0031217830540137825
1.25,0.5,26,6.206776594185488,6.194884625230951,0.011891968954537369
1.25,0.5,27,3.9246965157889524,3.9218194339735155,0.0028770818154368882
1.25,0.5,28,2.4179710755719177,2.418936072514013,-0.0009649969420952864
1.25,0.5,29,8.995794340453692,8.996200637542302,-0.00040629708860961955
1.25,0.5,30,6.193392632272163,6.190270849218149,0.0031217830540137825
1.25,0.5,31,2.3298803966760815,2.329513167462251,0.0003672292138303668
1.25,0.5,32,6.681313376344229,6.684391817122569,-0.0030784407783404077
1.25,0.5,33,12.248823415777764,12.24436459539028,0.004458820387483797
1.25,0.5,34,4.691525467736815,4.692901224818773,-0.001375757081958362
1.25,0.5,35,6.536293560646479,6.522875415455944,0.013418145190534858
1.25,0.5,36,8.59584623599325,8.59583703756556,9.198427688872357e-06
1.25,0.5,37,4.691525467736815,4.692901224818773,-0.001375757081958362
1.25,0.5,38,7.627341258218168,7.622341137477032,0.005000120741136094
1.25,0.5,39,10.93944523021627,10.960104526587203,-0.020659296370933333
1.25,0.51,0,5.27624730464936,5.275522003501244,0.0007253011481154203
1.25,0.51,1,4.9475731069027775,4.93940166824854,0.008171438654237306
1.25,0.51,2,4.383530118735393,4.383488721572584,4.139716280970873e-05
1.25,0.51,3,8.97288977907881,8.984598731737508,-0.011708952658697314
1.25,0.51,4,6.144010073199997,6.145145877963183,-0.001135804763186421
1.25,0.51,5,6.160212740887103,6.157446780523186,0.002765960363917408
1.25,0.51,6,8.436477667536007,8.43690413674446,-0.0004264692084525734
1.25,0.51,7,5.792635630146801,5.781244641372084,0.011390988774716782
1.25,0.51,8,12.979156850445289,13.009409366685736,-0.03025251624044678
1.25,0.51,9,7.500016967186066,7.499000192424606,0.0010167747614602263
1.25,0.51,10,4.5410996596881485,4.5425342446707635,-0.0014345849826149504
1.25,0.51,11,6.160212740887103,6.157446780523186,0.002765960363917408
1.25,0.51,12,5.616472964731463,5.6057315314842615,0.010741433247201115
1.25,0.51,13,6.893149698736825,6.8893168535776965,0.0038328451591285173
1.25,0.51,14,5.7252004886095165,5.714051730261089,0.011148758348427101
1.25,0.51,15,8.418683904361965,8.428465234184129,-0.009781329822164508
1.25,0.51,16,8.830041381196898,8.830957558201204,-0.0009161770043064621
1.25,0.51,17,2.2815790296731517,2.2803526168241106,0.0012264128490411252
1.25,0.51,18,5.648461953726799,5.657342051508294,-0.008880097781495344
1.25,0.51,19,12.858601395103902,12.821138127015951,0.03746326808795075
1.25,0.51,20,2.79517717527207,2.7955281277789905,-0.00035095250692052105
1.25,0.51,21,9.884885776750785,9.876346227920415,0.008539548830370336
1.25,0.51,22,5.233947773915294,5.231293099220295,0.0026546746949991373
1.25,0.51,23,7.871213829450685,7.86691835324348,0.004295476207205162
1.25,0.51,24,5.830998528956102,5.820427123282955,0.010571405673147183
1.25,0.51,25,6.160212740887103,6.157446780523186,0.002765960363917408
1.25,0.51,26,6.089792144645579,6.077944457797418,0.011847686848160954
1.25,0.51,27,3.9729546178260975,3.9703434737810475,0.002611144045050029
1.25,0.51,28,2.396410303483676,2.39735968179088,-0.0009493783072040962
1.25,0.51,29,8.801313021030072,8.802181990904923,-0.0008689698748511887
1.25,0.51,30,6.160212740887103,6.157446780523186,0.002765960363917408
1.25,0.51,31,2.310817245239086,2.310477447337298,0.0003397979017880637
1.25,0.51,32,6.589694782209367,6.59586164237647,-0.006166860167103216
1.25,0.51,33,12.333081404581685,12.330132803800394,0.002948600781291333
1.25,0.51,34,4.5410996596881485,4.5425342446707635,-0.0014345849826149504
1.25,0.51,35,6.265685564663934,6.252824335162205,0.012861229501728744
1.25,0.51,36,8.436477667536007,8.43690413674446,-0.0004264692084525734
1.25,0.51,37,4.5410996596881485,4.5425342446707635,-0.0014345849826149504
1.25,0.51,38,7.622455285316813,7.6177600816447155,0.0046952036720977475
1.25,0.51,39,10.426101650191612,10.445442017223657,-0.019340367032045336
1.25,0.52,0,5.240624846370534,5.240832027786485,-0.00020718141595121864
1.25,0.52,1,4.973008572868671,4.964884354894102,0.008124217974568637
1.25,0.52,2,4.330524140475286,4.330812198184515,-0.00028805770922879503
1.25,0.52,3,8.767773303856988,8.77906524243262,-0.011291938575633154
1.25,0.52,4,6.188981231346528,6.189907818366654,-0.0009265870201264903
