lambda,mu,m,base_rank,branch,eigval,base_eigval,coin_slope,defect_mass,ipr,mult,defect_localized
0.05,1.0,2,3,sym,3.9012126558140543,3.7512126558140544,3.0,0.09868705115278509,0.04234851111132841,1,0
0.05,1.0,0,3,anti,3.711254796119041,3.761254796119041,-1.0,0.11163343118301021,0.04377542314613484,3,0
0.05,1.0,5,3,anti,3.705642024895689,3.755642024895689,-1.0,0.10511705446876635,0.0430780511889706,3,0
0.05,1.0,1,3,anti,3.705642024895689,3.755642024895689,-1.0,0.10511705446876635,0.0430780511889706,3,0
0.05,1.0,3,3,anti,3.703147507421154,3.7531475074211538,-1.0,0.09918858511221956,0.04185173160543775,3,0
0.05,1.0,4,3,anti,3.701212655814055,3.751212655814055,-1.0,0.09868705115278494,0.042348511111328375,3,0
0.05,1.0,2,3,anti,3.7012126558140546,3.7512126558140544,-1.0,0.09868705115278509,0.04234851111132841,3,0
0.05,1.0,3,4,sym,3.6666750317149304,3.5166750317149305,3.0,0.11183812681856857,0.04293621277060007,1,0
0.05,1.0,4,4,sym,3.6623469472978494,3.5123469472978495,3.0,0.10026861108815885,0.03774454815858092,1,0
0.05,1.0,2,4,sym,3.6623469472978476,3.5123469472978477,3.0,0.10026861108815868,0.037744548158580964,1,0
0.05,1.0,0,4,sym,3.6613972539793234,3.5113972539793235,3.0,0.07578737788713401,0.03802078604796644,1,0
0.05,1.5,0,1,sym,5.422904603395993,5.272904603395992,3.0,0.5472264917741848,0.06470724558206296,1,1
0.05,1.5,1,1,sym,5.348514517387379,5.198514517387379,3.0,0.5347521495139517,0.06208418826411032,1,1
0.05,1.5,5,1,sym,5.348514517387379,5.198514517387379,3.0,0.5347521495139517,0.06208418826411032,1,1
0.05,1.5,0,1,anti,5.2229046033959925,5.272904603395992,-1.0,0.5472264917741848,0.06470724558206296,3,1
0.05,1.5,5,1,anti,5.148514517387379,5.198514517387379,-1.0,0.5347521495139517,0.06208418826411032,3,1
0.05,1.5,1,1,anti,5.148514517387379,5.198514517387379,-1.0,0.5347521495139517,0.06208418826411032,3,1
0.05,1.5,4,1,sym,5.1461821547753,4.996182154775299,3.0,0.4834546938306912,0.05360421915901698,1,1
0.05,1.5,2,1,sym,5.1461821547753,4.996182154775299,3.0,0.483454693830692,0.05360421915901704,1,1
0.05,1.5,4,1,anti,4.9461821547752995,4.996182154775299,-1.0,0.4834546938306912,0.05360421915901698,3,1
0.05,1.5,2,1,anti,4.9461821547752995,4.996182154775299,-1.0,0.483454693830692,0.05360421915901704,3,1
0.05,1.5,3,1,sym,4.936253312430239,4.786253312430238,3.0,0.2975046466830161,0.048429123843115436,1,1
0.05,1.5,3,2,sym,4.776595121261023,4.626595121261023,3.0,0.6444456494037538,0.08937027925178097,1,1
0.05,1.5,3,1,anti,4.736253312430239,4.786253312430238,-1.0,0.2975046466830161,0.048429123843115436,3,1
0.05,1.5,4,2,sym,4.5955018797766485,4.445501879776648,3.0,0.42294196001158274,0.04407323372625678,1,1
0.05,1.5,2,2,sym,4.595501879776647,4.445501879776646,3.0,0.4229419600115828,0.04407323372625675,1,1
0.05,1.5,3,2,anti,4.576595121261023,4.626595121261023,-1.0,0.6444456494037538,0.08937027925178097,3,1
0.05,1.5,5,2,sym,4.45350792828035,4.303507928280349,3.0,0.3195506316349574,0.03774720437375004,1,1
0.05,1.5,1,2,sym,4.45350792828035,4.303507928280349,3.0,0.3195506316349574,0.03774720437375004,1,1
0.05,1.5,0,2,sym,4.408894225193234,4.258894225193234,3.0,0.28876461616463894,0.038077135242687424,1,1
0.05,1.5,4,2,anti,4.395501879776648,4.445501879776648,-1.0,0.42294196001158274,0.04407323372625678,3,1
0.05,1.5,2,2,anti,4.3955018797766465,4.445501879776646,-1.0,0.4229419600115828,0.04407323372625675,3,1
0.05,1.5,1,2,anti,4.253507928280349,4.303507928280349,-1.0,0.3195506316349574,0.03774720437375004,3,1
0.05,1.5,5,2,anti,4.253507928280349,4.303507928280349,-1.0,0.3195506316349574,0.03774720437375004,3,1
0.05,1.5,0,2,anti,4.208894225193234,4.258894225193234,-1.0,0.28876461616463894,0.038077135242687424,3,1
0.05,1.5,0,3,sym,3.99227543108138,3.8422754310813803,3.0,0.22826280685334194,0.045228856985279016,1,1
0.05,1.5,5,3,sym,3.9812623523516026,3.8312623523516027,3.0,0.21289818031628768,0.04253597623850793,1,1
0.05,1.5,1,3,sym,3.9812623523516026,3.8312623523516027,3.0,0.21289818031628768,0.04253597623850793,1,1
0.05,1.5,3,3,sym,3.971800000116957,3.821800000116957,3.0,0.18640442277370528,0.04252640918178086,1,0
0.05,1.5,2,3,sym,3.970391939613736,3.820391939613736,3.0,0.1909885996867165,0.04104269560490442,1,0
0.05,1.5,4,3,sym,3.9703919396137346,3.8203919396137347,3.0,0.1909885996867159,0.04104269560490443,1,0
0.05,1.5,0,3,anti,3.7922754310813804,3.8422754310813803,-1.0,0.22826280685334194,0.045228856985279016,3,1
0.05,1.5,5,3,anti,3.781262352351603,3.8312623523516027,-1.0,0.21289818031628768,0.04253597623850793,3,1
0.05,1.5,1,3,anti,3.781262352351603,3.8312623523516027,-1.0,0.21289818031628768,0.04253597623850793,3,1
0.05,1.5,3,3,anti,3.7718000001169574,3.821800000116957,-1.0,0.18640442277370528,0.04252640918178086,3,0
0.05,1.5,2,3,anti,3.770391939613736,3.820391939613736,-1.0,0.1909885996867165,0.04104269560490442,3,0
0.05,1.5,4,3,anti,3.770391939613735,3.8203919396137347,-1.0,0.1909885996867159,0.04104269560490443,3,0
0.05,1.5,3,4,sym,3.7222168609397497,3.5722168609397498,3.0,0.11720447464926835,0.041946552946819246,1,0
0.05,1.5,2,4,sym,3.7153742030823356,3.5653742030823357,3.0,0.11947710769643946,0.03711016652534546,1,0
0.05,1.5,4,4,sym,3.7153742030823347,3.5653742030823348,3.0,0.11947710769643947,0.03711016652534555,1,0
0.05,1.5,1,4,sym,3.7075970096620576,3.5575970096620577,3.0,0.11505532987089222,0.035354172883998544,1,0
0.05,2.0,0,1,sym,5.733573483433786,5.583573483433786,3.0,0.6871105831013664,0.08925440449530396,1,1
0.05,2.0,1,1,sym,5.658058970961675,5.508058970961675,3.0,0.6930275396101282,0.0895383599779807,1,1
0.05,2.0,5,1,sym,5.658058970961675,5.508058970961675,3.0,0.6930275396101282,0.0895383599779807,1,1
0.05,2.0,0,1,anti,5.533573483433786,5.583573483433786,-1.0,0.6871105831013664,0.08925440449530396,3,1
0.05,2.0,5,1,anti,5.458058970961675,5.508058970961675,-1.0,0.6930275396101282,0.0895383599779807,3,1
0.05,2.0,1,1,anti,5.458058970961675,5.508058970961675,-1.0,0.6930275396101282,0.0895383599779807,3,1
0.05,2.0,2,1,sym,5.455621077906219,5.305621077906219,3.0,0.7297552328583563,0.09515609999969173,1,1
0.05,2.0,4,1,sym,5.455621077906218,5.305621077906218,3.0,0.7297552328583565,0.09515609999969184,1,1
0.05,2.0,3,1,sym,5.2763560001715595,5.126356000171559,3.0,0.8640509368666105,0.12872606447955104,1,1
0.05,2.0,2,1,anti,5.255621077906219,5.305621077906219,-1.0,0.7297552328583563,0.09515609999969173,3,1
0.05,2.0,4,1,anti,5.255621077906218,5.305621077906218,-1.0,0.7297552328583565,0.09515609999969184,3,1
0.05,2.0,3,1,anti,5.076356000171559,5.126356000171559,-1.0,0.8640509368666105,0.12872606447955104,3,1
0.05,2.0,3,2,sym,4.927570652112908,4.7775706521129075,3.0,0.15879349077416,0.03466401505877724,1,0
0.05,2.0,2,2,sym,4.759330157445887,4.6093301574458865,3.0,0.2575354072902281,0.03275856873967281,1,1
0.05,2.0,4,2,sym,4.759330157445886,4.609330157445886,3.0,0.2575354072902279,0.03275856873967278,1,1
0.05,2.0,3,2,anti,4.727570652112908,4.7775706521129075,-1.0,0.15879349077416,0.03466401505877724,3,0
0.05,2.0,5,2,sym,4.590132705159443,4.440132705159443,3.0,0.2394096697448075,0.03472175407130262,1,1
0.05,2.0,1,2,sym,4.590132705159443,4.440132705159443,3.0,0.2394096697448075,0.03472175407130262,1,1
0.05,2.0,2,2,anti,4.559330157445887,4.6093301574458865,-1.0,0.2575354072902281,0.03275856873967281,3,1
0.05,2.0,4,2,anti,4.559330157445886,4.609330157445886,-1.0,0.2575354072902279,0.03275856873967278,3,1
0.05,2.0,0,2,sym,4.5350490963289705,4.38504909632897,3.0,0.22814245901817753,0.036648249609434316,1,1
0.05,2.0,5,2,anti,4.390132705159443,4.440132705159443,-1.0,0.2394096697448075,0.03472175407130262,3,1
0.05,2.0,1,2,anti,4.390132705159443,4.440132705159443,-1.0,0.2394096697448075,0.03472175407130262,3,1
0.05,2.0,0,2,anti,4.33504909632897,4.38504909632897,-1.0,0.22814245901817753,0.036648249609434316,3,1
0.05,2.0,0,3,sym,4.155344919052418,4.005344919052417,3.0,0.4302885934307872,0.06230132554236881,1,1
0.05,2.0,1,3,sym,4.137042607018984,3.9870426070189837,3.0,0.4237184175873506,0.05804556727921421,1,1
0.05,2.0,5,3,sym,4.137042607018984,3.9870426070189837,3.0,0.4237184175873506,0.05804556727921421,1,1
0.05,2.0,4,3,sym,4.110268625941646,3.9602686259416457,3.0,0.38886291683206636,0.05304923178114189,1,1
0.05,2.0,2,3,sym,4.110268625941645,3.960268625941645,3.0,0.3888629168320655,0.05304923178114177,1,1
0.05,2.0,3,3,sym,4.10443463739343,3.95443463739343,3.0,0.3621471334573081,0.05545176502732463,1,1
0.05,2.0,0,3,anti,3.9553449190524175,4.005344919052417,-1.0,0.4302885934307872,0.06230132554236881,3,1
0.05,2.0,5,3,anti,3.937042607018984,3.9870426070189837,-1.0,0.4237184175873506,0.05804556727921421,3,1
0.05,2.0,1,3,anti,3.937042607018984,3.9870426070189837,-1.0,0.4237184175873506,0.05804556727921421,3,1
0.05,2.0,4,3,anti,3.910268625941646,3.9602686259416457,-1.0,0.38886291683206636,0.05304923178114189,3,1
0.05,2.0,2,3,anti,3.910268625941645,3.960268625941645,-1.0,0.3888629168320655,0.05304923178114177,3,1
0.05,2.0,3,3,anti,3.90443463739343,3.95443463739343,-1.0,0.3621471334573081,0.05545176502732463,3,1
0.05,2.0,4,4,sym,3.791494071862145,3.641494071862145,3.0,0.20018702617629802,0.03266376452846252,1,1
0.05,2.0,2,4,sym,3.7914940718621426,3.6414940718621427,3.0,0.20018702617629647,0.03266376452846252,1,1
0.05,2.0,3,4,sym,3.790376538703937,3.6403765387039373,3.0,0.1646304262449386,0.041566411764940525,1,0
0.05,2.0,5,4,sym,3.7841520718248938,3.634152071824894,3.0,0.19934877469113466,0.03494071142710319,1,0
0.1,-2.0,0,1,sym,4.965936694986882,4.665936694986883,3.0,0.03218222015638033,0.03832109643842629,1,0
0.1,-2.0,1,1,sym,4.955952820905697,4.655952820905697,3.0,0.027617882693381217,0.038577117131538316,1,0
0.1,-2.0,5,1,sym,4.955952820905697,4.655952820905697,3.0,0.027617882693381217,0.038577117131538316,1,0
0.1,-2.0,4,1,sym,4.936064227833992,4.636064227833992,3.0,0.018480834982146803,0.03914722360939919,1,0
0.1,-2.0,2,1,sym,4.936064227833991,4.636064227833991,3.0,0.01848083498214685,0.03914722360939919,1,0
0.1,-2.0,3,1,sym,4.926166396877236,4.626166396877236,3.0,0.013917327699925488,0.03946159352680995,1,0
0.1,-2.0,0,1,anti,4.565936694986883,4.665936694986883,-1.0,0.03218222015638033,0.03832109643842629,3,0
0.1,-2.0,1,1,anti,4.555952820905698,4.655952820905697,-1.0,0.027617882693381217,0.038577117131538316,3,0
0.1,-2.0,5,1,anti,4.555952820905698,4.655952820905697,-1.0,0.027617882693381217,0.038577117131538316,3,0
0.1,-2.0,4,1,anti,4.536064227833992,4.636064227833992,-1.0,0.018480834982146803,0.03914722360939919,3,0
0.1,-2.0,2,1,anti,4.536064227833991,4.636064227833991,-1.0,0.01848083498214685,0.03914722360939919,3,0
0.1,-2.0,3,1,anti,4.526166396877237,4.626166396877236,-1.0,0.013917327699925488,0.03946159352680995,3,0
0.1,-2.0,0,2,sym,3.9535614788631683,3.6535614788631685,3.0,0.011328231863670015,0.04938162225556449,1,0
0.1,-2.0,1,2,sym,3.9533507832946215,3.6533507832946217,3.0,0.011283571218442298,0.04926975553543428,1,0
0.1,-2.0,5,2,sym,3.9533507832946215,3.6533507832946217,3.0,0.011283571218442298,0.04926975553543428,1,0
0.1,-2.0,4,2,sym,3.9529359759423466,3.6529359759423468,3.0,0.011166173071642745,0.04921006511160088,1,0
0.1,-2.0,2,2,sym,3.952935975942344,3.652935975942344,3.0,0.01116617307164272,0.04921006511160089,1,0
0.1,-2.0,3,2,sym,3.9527329849196624,3.652732984919662,3.0,0.011094795923129707,0.04927355763303376,1,0
0.1,-2.0,3,3,sym,3.809692922345705,3.5096929223457045,3.0,0.019957432324738428,0.045529706329558675,1,0
0.1,-2.0,4,3,sym,3.808321657195579,3.5083216571955793,3.0,0.019904588541304582,0.046006750745782414,1,0
0.1,-2.0,2,3,sym,3.8083216571955765,3.508321657195576,3.0,0.019904588541304603,0.04600675074578236,1,0
0.1,-2.0,5,3,sym,3.80519857651901,3.50519857651901,3.0,0.01945039509354293,0.047424422961558986,1,0
0.1,-2.0,1,3,sym,3.80519857651901,3.50519857651901,3.0,0.01945039509354293,0.047424422961558986,1,0
0.1,-2.0,0,3,sym,3.803430928796084,3.5034309287960843,3.0,0.01902363178035524,0.04839207340720931,1,0
0.1,-2.0,0,2,anti,3.5535614788631684,3.6535614788631685,-1.0,0.011328231863670015,0.04938162225556449,3,0
0.1,-2.0,5,2,anti,3.5533507832946216,3.6533507832946217,-1.0,0.011283571218442298,0.04926975553543428,3,0
0.1,-2.0,1,2,anti,3.5533507832946216,3.6533507832946217,-1.0,0.011283571218442298,0.04926975553543428,3,0
0.1,-2.0,4,2,anti,3.5529359759423467,3.6529359759423468,-1.0,0.011166173071642745,0.04921006511160088,3,0
0.1,-2.0,2,2,anti,3.552935975942344,3.652935975942344,-1.0,0.01116617307164272,0.04921006511160089,3,0
0.1,-2.0,3,2,anti,3.552732984919662,3.652732984919662,-1.0,0.011094795923129707,0.04927355763303376,3,0
0.1,-2.0,0,4,sym,3.4305438964074657,3.1305438964074654,3.0,0.027017745616268216,0.0492294650892175,1,0
0.1,-2.0,5,4,sym,3.426802342062306,3.1268023420623057,3.0,0.022144910671475525,0.04823818650625751,1,0
0.1,-2.0,1,4,sym,3.426802342062306,3.1268023420623057,3.0,0.022144910671475525,0.04823818650625751,1,0
0.1,-2.0,4,4,sym,3.4206426036420794,3.120642603642079,3.0,0.015249590883069077,0.04594545136143731,1,0
0.1,-2.0,2,4,sym,3.4206426036420794,3.120642603642079,3.0,0.01524959088306927,0.045945451361437545,1,0
0.1,-2.0,3,4,sym,3.4180743365607418,3.1180743365607415,3.0,0.012801597964914169,0.04480518664668871,1,0
0.1,-2.0,3,3,anti,3.4096929223457044,3.5096929223457045,-1.0,0.019957432324738428,0.045529706329558675,3,0
0.1,-2.0,4,3,anti,3.4083216571955792,3.5083216571955793,-1.0,0.019904588541304582,0.046006750745782414,3,0
0.1,-2.0,2,3,anti,3.408321657195576,3.508321657195576,-1.0,0.019904588541304603,0.04600675074578236,3,0
0.1,-2.0,5,3,anti,3.40519857651901,3.50519857651901,-1.0,0.01945039509354293,0.047424422961558986,3,0
0.1,-1.0,0,1,sym,5.010024677287087,4.7100246772870875,3.0,0.0601994646311257,0.03698424162854403,1,0
0.1,-1.0,1,1,sym,4.993332263556147,4.693332263556147,3.0,0.0505548497526339,0.037409535397263084,1,0
0.1,-1.0,5,1,sym,4.993332263556147,4.693332263556147,3.0,0.0505548497526339,0.037409535397263084,1,0
0.1,-1.0,4,1,sym,4.95986343840903,4.6598634384090305,3.0,0.03075845492259083,0.038491237587976686,1,0
0.1,-1.0,2,1,sym,4.95986343840903,4.6598634384090305,3.0,0.030758454922590817,0.038491237587976665,1,0
0.1,-1.0,3,1,sym,4.943114852705058,4.643114852705058,3.0,0.020645161752733315,0.039155282749212095,1,0
0.1,-1.0,0,1,anti,4.610024677287088,4.7100246772870875,-1.0,0.0601994646311257,0.03698424162854403,3,0
0.1,-1.0,1,1,anti,4.593332263556148,4.693332263556147,-1.0,0.0505548497526339,0.037409535397263084,3,0
0.1,-1.0,5,1,anti,4.593332263556148,4.693332263556147,-1.0,0.0505548497526339,0.037409535397263084,3,0
0.1,-1.0,2,1,anti,4.559863438409031,4.6598634384090305,-1.0,0.030758454922590817,0.038491237587976665,3,0
0.1,-1.0,4,1,anti,4.559863438409031,4.6598634384090305,-1.0,0.03075845492259083,0.038491237587976686,3,0
0.1,-1.0,3,1,anti,4.543114852705059,4.643114852705058,-1.0,0.020645161752733315,0.039155282749212095,3,0
0.1,-1.0,0,2,sym,3.9682334383206443,3.668233438320644,3.0,0.019012724203726527,0.04855608095506845,1,0
0.1,-1.0,1,2,sym,3.9680311835081072,3.6680311835081074,3.0,0.01917810103070573,0.04816465129121656,1,0
0.1,-1.0,5,2,sym,3.9680311835081072,3.6680311835081074,3.0,0.01917810103070573,0.04816465129121656,1,0
0.1,-1.0,4,2,sym,3.967474994562208,3.667474994562208,3.0,0.019016487648639474,0.047979961597091864,1,0
0.1,-1.0,2,2,sym,3.967474994562206,3.667474994562206,3.0,0.01901648764863959,0.04797996159709182,1,0
0.1,-1.0,3,2,sym,3.9671284724793985,3.667128472479398,3.0,0.018712247867523256,0.04823078487049884,1,0
0.1,-1.0,3,3,sym,3.840332828731168,3.5403328287311684,3.0,0.047988756315319535,0.04307570547954384,1,0
0.1,-1.0,4,3,sym,3.8397119148825,3.5397119148824996,3.0,0.05053272179039534,0.0434178815502297,1,0
0.1,-1.0,2,3,sym,3.8397119148825,3.5397119148824996,3.0,0.05053272179039513,0.04341788155022968,1,0
0.1,-1.0,5,3,sym,3.837564499366607,3.537564499366607,3.0,0.055067390572188867,0.04608206326419643,1,0
0.1,-1.0,1,3,sym,3.837564499366607,3.537564499366607,3.0,0.055067390572188867,0.04608206326419643,1,0
0.1,-1.0,0,3,sym,3.835965724806731,3.535965724806731,3.0,0.05698788861460256,0.04869300106297708,1,0
0.1,-1.0,0,2,anti,3.568233438320644,3.668233438320644,-1.0,0.019012724203726527,0.04855608095506845,3,0
0.1,-1.0,5,2,anti,3.5680311835081073,3.6680311835081074,-1.0,0.01917810103070573,0.04816465129121656,3,0
0.1,-1.0,1,2,anti,3.5680311835081073,3.6680311835081074,-1.0,0.01917810103070573,0.04816465129121656,3,0
0.1,-1.0,4,2,anti,3.567474994562208,3.667474994562208,-1.0,0.019016487648639474,0.047979961597091864,3,0
0.1,-1.0,2,2,anti,3.5674749945622057,3.667474994562206,-1.0,0.01901648764863959,0.04797996159709182,3,0
0.1,-1.0,3,2,anti,3.567128472479398,3.667128472479398,-1.0,0.018712247867523256,0.04823078487049884,3,0
0.1,-1.0,0,4,sym,3.507039853685499,3.2070398536854987,3.0,0.17457879502370474,0.03838452679956958,1,0
0.1,-1.0,5,4,sym,3.484491320370271,3.184491320370271,3.0,0.14165427402778233,0.043250542337031656,1,0
0.1,-1.0,1,4,sym,3.484491320370271,3.184491320370271,3.0,0.14165427402778233,0.043250542337031656,1,0
0.1,-1.0,4,4,sym,3.449184092056381,3.1491840920563807,3.0,0.06129774929029197,0.05008320757804692,1,0
0.1,-1.0,2,4,sym,3.449184092056379,3.1491840920563794,3.0,0.06129774929029078,0.05008320757804672,1,0
0.1,-1.0,3,3,anti,3.4403328287311683,3.5403328287311684,-1.0,0.047988756315319535,0.04307570547954384,3,0
0.1,-1.0,2,3,anti,3.4397119148824995,3.5397119148824996,-1.0,0.05053272179039513,0.04341788155022968,3,0
0.1,-1.0,4,3,anti,3.4397119148824995,3.5397119148824996,-1.0,0.05053272179039534,0.0434178815502297,3,0
0.1,-1.0,3,4,sym,3.438091072927838,3.1380910729278377,3.0,0.03507628303405546,0.04783705836368241,1,0
0.1,-1.0,5,3,anti,3.437564499366607,3.537564499366607,-1.0,0.055067390572188867,0.04608206326419643,3,0
0.1,-0.5,0,1,sym,5.046644609844654,4.746644609844654,3.0,0.08885803776818751,0.035969162232311044,1,0
0.1,-0.5,1,1,sym,5.023952240270475,4.723952240270475,3.0,0.07408382681308767,0.03644225324858553,1,0
0.1,-0.5,5,1,sym,5.023952240270475,4.723952240270475,3.0,0.07408382681308767,0.03644225324858553,1,0
0.1,-0.5,4,1,sym,4.97795814802622,4.67795814802622,3.0,0.042656482577750315,0.03791203151355368,1,0
0.1,-0.5,2,1,sym,4.977958148026216,4.6779581480262165,3.0,0.04265648257775057,0.037912031513553664,1,0
0.1,-0.5,3,1,sym,4.954706610709927,4.654706610709927,3.0,0.026041589975154163,0.03894989154805692,1,0
0.1,-0.5,0,1,anti,4.646644609844654,4.746644609844654,-1.0,0.08885803776818751,0.035969162232311044,3,0
0.1,-0.5,5,1,anti,4.623952240270476,4.723952240270475,-1.0,0.07408382681308767,0.03644225324858553,3,0
0.1,-0.5,1,1,anti,4.623952240270476,4.723952240270475,-1.0,0.07408382681308767,0.03644225324858553,3,0
0.1,-0.5,4,1,anti,4.57795814802622,4.67795814802622,-1.0,0.042656482577750315,0.03791203151355368,3,0
0.1,-0.5,2,1,anti,4.577958148026217,4.6779581480262165,-1.0,0.04265648257775057,0.037912031513553664,3,0
0.1,-0.5,3,1,anti,4.554706610709927,4.654706610709927,-1.0,0.026041589975154163,0.03894989154805692,3,0
0.1,-0.5,1,2,sym,3.979500698225694,3.6795006982256937,3.0,0.02779696072672973,0.04678164354075157,1,0
0.1,-0.5,5,2,sym,3.979500698225694,3.6795006982256937,3.0,0.02779696072672973,0.04678164354075157,1,0
0.1,-0.5,0,2,sym,3.9793958660225757,3.6793958660225754,3.0,0.0262175377434878,0.04787619420949699,1,0
0.1,-0.5,4,2,sym,3.9788664064866657,3.678866406486666,3.0,0.027647751750875957,0.046475790847359685,1,0
0.1,-0.5,2,2,sym,3.978866406486665,3.6788664064866645,3.0,0.02764775175087585,0.04647579084735973,1,0
0.1,-0.5,3,2,sym,3.978188472058096,3.6781884720580957,3.0,0.02626850326457759,0.047298306907104376,1,0
0.1,-0.5,0,3,sym,3.881374550288313,3.581374550288313,3.0,0.14063273184960678,0.04745374568080978,1,0
0.1,-0.5,5,3,sym,3.8801719552517415,3.5801719552517417,3.0,0.12936510941912213,0.04235591955447279,1,0
0.1,-0.5,1,3,sym,3.8801719552517415,3.5801719552517417,3.0,0.12936510941912213,0.04235591955447279,1,0
0.1,-0.5,4,3,sym,3.8768718368890225,3.5768718368890227,3.0,0.1090826979755723,0.038859023779885794,1,0
0.1,-0.5,2,3,sym,3.8768718368890216,3.5768718368890218,3.0,0.10908269797557169,0.038859023779885836,1,0
0.1,-0.5,3,3,sym,3.874788194316084,3.574788194316084,3.0,0.09951663369499567,0.03962892696149667,1,0
0.1,-0.5,0,4,sym,3.6172323027546103,3.31723230275461,3.0,0.2404622992199247,0.034192085733203696,1,1
0.1,-0.5,1,4,sym,3.588090117340477,3.288090117340477,3.0,0.2500156186292649,0.033558306536472945,1,1
0.1,-0.5,5,4,sym,3.588090117340477,3.288090117340477,3.0,0.2500156186292649,0.033558306536472945,1,1
0.1,-0.5,5,2,anti,3.5795006982256936,3.6795006982256937,-1.0,0.02779696072672973,0.04678164354075157,3,0
0.1,-0.5,1,2,anti,3.5795006982256936,3.6795006982256937,-1.0,0.02779696072672973,0.04678164354075157,3,0
0.1,-0.5,0,2,anti,3.5793958660225753,3.6793958660225754,-1.0,0.0262175377434878,0.04787619420949699,3,0
0.1,-0.5,4,2,anti,3.5788664064866658,3.678866406486666,-1.0,0.027647751750875957,0.046475790847359685,3,0
0.1,-0.5,2,2,anti,3.5788664064866644,3.6788664064866645,-1.0,0.02764775175087585,0.04647579084735973,3,0
0.1,-0.5,3,2,anti,3.5781884720580956,3.6781884720580957,-1.0,0.02626850326457759,0.047298306907104376,3,0
0.1,-0.5,4,4,sym,3.516630227864738,3.2166302278647376,3.0,0.23360652284577552,0.04330319957601568,1,1
0.1,-0.5,2,4,sym,3.5166302278647352,3.2166302278647354,3.0,0.233606522845773,0.04330319957601577,1,1
0.1,-0.5,0,3,anti,3.481374550288313,3.581374550288313,-1.0,0.14063273184960678,0.04745374568080978,3,0
0.1,-0.5,1,3,anti,3.4801719552517416,3.5801719552517417,-1.0,0.12936510941912213,0.04235591955447279,3,0
0.1,-0.5,5,3,anti,3.4801719552517416,3.5801719552517417,-1.0,0.12936510941912213,0.04235591955447279,3,0
0.1,-0.5,4,3,anti,3.4768718368890226,3.5768718368890227,-1.0,0.1090826979755723,0.038859023779885794,3,0
0.1,-0.5,2,3,anti,3.4768718368890217,3.5768718368890218,-1.0,0.10908269797557169,0.038859023779885836,3,0
0.1,0.0,0,1,sym,5.1024933120430225,4.802493312043023,3.0,0.13947059371059545,0.03503038453368795,1,0
0.1,0.0,1,1,sym,5.070531255977426,4.770531255977426,3.0,0.11664547396193398,0.035281010161575366,1,0
0.1,0.0,5,1,sym,5.070531255977426,4.770531255977426,3.0,0.11664547396193398,0.035281010161575366,1,0
0.1,0.0,4,1,sym,5.004072668327495,4.704072668327496,3.0,0.0641287854670099,0.037002255311047214,1,0
0.1,0.0,2,1,sym,5.004072668327494,4.704072668327494,3.0,0.06412878546700992,0.037002255311047234,1,0
0.1,0.0,3,1,sym,4.969576639044021,4.669576639044021,3.0,0.03399626519797557,0.03871971412955419,1,0
0.1,0.0,0,1,anti,4.702493312043023,4.802493312043023,-1.0,0.13947059371059545,0.03503038453368795,3,0
0.1,0.0,5,1,anti,4.670531255977426,4.770531255977426,-1.0,0.11664547396193398,0.035281010161575366,3,0
0.1,0.0,1,1,anti,4.670531255977426,4.770531255977426,-1.0,0.11664547396193398,0.035281010161575366,3,0
0.1,0.0,4,1,anti,4.604072668327496,4.704072668327496,-1.0,0.0641287854670099,0.037002255311047214,3,0
0.1,0.0,2,1,anti,4.604072668327494,4.704072668327494,-1.0,0.06412878546700992,0.037002255311047234,3,0
0.1,0.0,3,1,anti,4.569576639044022,4.669576639044021,-1.0,0.03399626519797557,0.03871971412955419,3,0
0.1,0.0,5,2,sym,4.005441230594668,3.7054412305946682,3.0,0.16505988584013484,0.030746133028913592,1,0
0.1,0.0,1,2,sym,4.005441230594668,3.7054412305946682,3.0,0.16505988584013484,0.030746133028913592,1,0
0.1,0.0,2,2,sym,4.001589218755757,3.7015892187557564,3.0,0.11043226045022043,0.03424966314640291,1,0
0.1,0.0,4,2,sym,4.001589218755756,3.701589218755756,3.0,0.11043226045022776,0.0342496631464022,1,0
0.1,0.0,3,2,sym,3.9959958809974374,3.695995880997437,3.0,0.06178075423914199,0.04489782267857672,1,0
0.1,0.0,0,2,sym,3.995275930339779,3.695275930339779,3.0,0.3113479398374075,0.04780263020115391,1,1
0.1,0.0,0,3,sym,3.995275930339778,3.695275930339778,3.0,0.0485304104431732,0.047802630201153974,1,0
0.1,0.0,5,3,sym,3.9785893249853688,3.6785893249853685,3.0,0.19093888817182345,0.030512936124678317,1,0
0.1,0.0,1,3,sym,3.9785893249853688,3.6785893249853685,3.0,0.19093888817182345,0.030512936124678317,1,0
0.1,0.0,4,3,sym,3.965149033061593,3.6651490330615926,3.0,0.22888918616493728,0.03027192347171416,1,1
0.1,0.0,2,3,sym,3.965149033061592,3.6651490330615917,3.0,0.22888918616494527,0.03027192347171432,1,1
0.1,0.0,3,3,sym,3.959501024649086,3.6595010246490856,3.0,0.2613674439983295,0.0377883136215477,1,1
0.1,0.0,0,4,sym,3.719128116516038,3.4191281165160383,3.0,0.15105368799057994,0.03354414608827926,1,0
0.1,0.0,1,4,sym,3.7023190984133247,3.4023190984133245,3.0,0.18112963742222354,0.030176602772656123,1,0
