potential,mu,m,top1,top_defect_mass_in_topK,avg_defect_mass_in_topK,top_ipr_in_topK,avg_ipr_in_topK,top_O6_mass_in_topK,top_O12_mass_in_topK
V_O6_4,1.2750000000000004,3,4.6874958449575415,0.7820402845403992,0.18766239616928881,0.12472616332861881,0.049007998535791374,0.6217636059069137,0.37185183342609396
V_O6_4,1.2750000000000004,4,4.761705553422147,0.6391557304399167,0.18337072192281723,0.08734883667165205,0.03912936140193366,0.5201806321121027,0.2923070420596365
V_O6_4,1.2750000000000004,5,4.883036693108894,0.48128950059793224,0.1829333240866987,0.060108690365371836,0.03890050498409394,0.4107161903544849,0.20043475390633397
V_O6_4,1.3000000000000003,0,4.939962356087761,0.4310359488956213,0.18821206391202186,0.06649505785062562,0.04652341995263356,0.3786145203411283,0.19417146798756085
V_O6_4,1.3000000000000003,1,4.887349583609597,0.47982119623718567,0.1847359527442836,0.060081467558182985,0.03874056791425171,0.41143496793900236,0.19777577586169404
V_O6_4,1.3000000000000003,2,4.7641422053212805,0.6395227433371267,0.1849247404510084,0.08779966578507743,0.03915101278924557,0.523094754961244,0.28987989154234833
V_O6_4,1.3000000000000003,3,4.688074901617809,0.7866749904216869,0.1893309156415339,0.12662844360530828,0.04932468162422654,0.6285278633843483,0.3710171895363533
V_O6_4,1.3000000000000003,4,4.764142205321279,0.6395227433371251,0.1849247404510086,0.0877996657850771,0.03915101278924547,0.5230947549612426,0.289879891542348
V_O6_4,1.3000000000000003,5,4.887349583609597,0.47982119623718567,0.1847359527442836,0.060081467558182985,0.03874056791425171,0.41143496793900236,0.19777577586169404
V_O6_4,1.3250000000000002,0,4.94496682069779,0.42919376500141854,0.1899742229557078,0.06667369369010989,0.04649519869842725,0.37869910527667716,0.1968569026237838
V_O6_4,1.3250000000000002,1,4.891805211618193,0.4780809222294046,0.1865393620569317,0.06000998624463497,0.03858248841549221,0.4118843047865829,0.19501931280525941
V_O6_4,1.3250000000000002,2,4.766687824257745,0.6394642396164976,0.18650571813496938,0.08814973033630695,0.03916549221128766,0.5256214272453876,0.2872757042210736
V_O6_4,1.3250000000000002,3,4.688671689517264,0.7910749719000382,0.19104407972306506,0.12848038731607364,0.04963576205253261,0.6350733654252246,0.3700754583094629
V_O6_4,1.3250000000000002,4,4.766687824257742,0.6394642396164959,0.18650571813496938,0.08814973033630663,0.03916549221128763,0.5256214272453863,0.28727570422107324
V_O6_4,1.3250000000000002,5,4.891805211618193,0.4780809222294046,0.1865393620569317,0.06000998624463497,0.03858248841549221,0.4118843047865829,0.19501931280525941
V_O6_4,1.35,0,4.950119017289702,0.4271408587275309,0.19170673124026305,0.06685358507575673,0.046512821701592794,0.3785625514276019,0.19958519075747624
V_O6_4,1.35,1,4.896408788369566,0.47606593949043796,0.18833945423509343,0.05989372422913379,0.03843022788872056,0.4120584983943605,0.19216723686657022
V_O6_4,1.35,2,4.76934927533009,0.6389643567822011,0.18811340192676496,0.08839377434640044,0.039173033911670714,0.5277430834755539,0.2844908580287708
V_O6_4,1.35,3,4.689287481657488,0.7952416831669354,0.19280254502787064,0.13027999313557787,0.049943050866931175,0.6413987892097693,0.36902736947949805
V_O6_4,1.35,4,4.769349275330092,0.6389643567822023,0.18811340192676518,0.08839377434640056,0.03917303391167067,0.5277430834755544,0.2844908580287716
V_O6_4,1.35,5,4.896408788369566,0.47606593949043796,0.18833945423509343,0.05989372422913379,0.03843022788872056,0.4120584983943605,0.19216723686657022
V_O6_4,1.375,0,4.955423318536822,0.4248770148936148,0.19340831893689303,0.06703346274716095,0.04657594020472255,0.37820191351351007,0.20235485403078202
V_O6_4,1.375,1,4.901165642761221,0.4737739925571686,0.19013217935940263,0.059732371772753506,0.03828802244662689,0.41195227297519005,0.18922166340090782
V_O6_4,1.375,2,4.772133911481289,0.638006083841272,0.18974714639252568,0.08852653471474518,0.039174001474844955,0.5294410940106002,0.2815213515753793
V_O6_4,1.375,3,4.689923710863868,0.7991751467889798,0.1946055345156363,0.1320249879552474,0.050248094601533476,0.647501818740392,0.36787257206711144
V_O6_4,1.375,4,4.772133911481288,0.6380060838412708,0.18974714639252577,0.08852653471474498,0.03917400147484493,0.5294410940105992,0.28152135157537905
V_O6_4,1.375,5,4.901165642761221,0.4737739925571686,0.19013217935940263,0.059732371772753506,0.03828802244662689,0.41195227297519005,0.18922166340090782
V_O6_4,1.4000000000000004,0,4.960884137737476,0.42240250989406586,0.1950779989473653,0.06721096119738629,0.04667958741982051,0.3776147206821818,0.20516419073151598
V_O6_4,1.4000000000000004,1,4.906081211944728,0.47120337901932896,0.1919136154886644,0.059525848128812564,0.03816016986217744,0.4115608474996424,0.18618497515387056
V_O6_4,1.4000000000000004,2,4.775049602776875,0.6365712900865376,0.19140584527278423,0.0885427874630145,0.03916891830043716,0.5306957622857186,0.2783628502346048
V_O6_4,1.4000000000000004,3,4.690581997744261,0.8028736994098498,0.19645038082510782,0.13371273628547034,0.050552100338441125,0.653378903376275,0.36660950167036016
V_O6_4,1.4000000000000004,4,4.7750496027768765,0.6365712900865377,0.1914058452727843,0.08854278746301446,0.039168918300437144,0.5306957622857185,0.27836285023460516
V_O6_4,1.4000000000000004,5,4.906081211944728,0.47120337901932896,0.1919136154886644,0.059525848128812564,0.03816016986217744,0.4115608474996424,0.18618497515387056
V_O6_4,1.4250000000000003,0,4.966505918265957,0.4197181494812403,0.19671504408338078,0.06738236927398349,0.046816651967203034,0.3767990187670315,0.20801126771657277
V_O6_4,1.4250000000000003,1,4.9111610301732,0.4683530218020791,0.19368004137359687,0.059274317167033186,0.03805077602087267,0.4108800076295349,0.1880386519965785
V_O6_4,1.4250000000000003,2,4.7781047651701565,0.6346407864249012,0.19308786875055775,0.088437407830923,0.03915850742956332,0.531486349247062,0.27501074825082256
V_O6_4,1.4250000000000003,3,4.691264184791311,0.8063336781754847,0.19833211963276212,0.13534013104764553,0.05085586996848435,0.6590249638433672,0.3652352144181602
V_O6_4,1.4250000000000003,4,4.7781047651701565,0.6346407864249008,0.19308786875055775,0.08843740783092294,0.03915850742956334,0.5314863492470615,0.27501074825082256
V_O6_4,1.4250000000000003,5,4.9111610301732,0.4683530218020791,0.19368004137359687,0.059274317167033186,0.03805077602087267,0.4108800076295349,0.1880386519965785
V_O6_4,1.4500000000000002,0,4.972293121990223,0.416825305425639,0.19831896279517158,0.06754236143083223,0.04697953457209327,0.38228827599342596,0.21089391375833497
V_O6_4,1.4500000000000002,1,4.916410715807486,0.465222543530774,0.19542799858850202,0.05897820168290838,0.03796348024109431,0.4099061809870543,0.1912125075902309
V_O6_4,1.4500000000000002,2,4.781308388010266,0.6321944266980014,0.1947910129215901,0.08820544626941812,0.0391437419774657,0.5317911320471507,0.2714602496083679
V_O6_4,1.4500000000000002,3,4.691972378247312,0.809549027977571,0.20024323583133471,0.1369034596599206,0.051159737043500485,0.6644330280509846,0.3637451775228677
V_O6_4,1.4500000000000002,4,4.781308388010272,0.6321944266980004,0.19479101292159004,0.08820544626941786,0.039143741977465694,0.5317911320471498,0.27146024960836734
V_O6_4,1.4500000000000002,5,4.916410715807486,0.465222543530774,0.19542799858850202,0.05897820168290838,0.03796348024109431,0.4099061809870543,0.1912125075902309
V_O6_4,1.475,0,4.978250216663524,0.41372595042954213,0.19988947433763968,0.06768372007529458,0.047161029518080516,0.39076876337295846,0.21380971457636538
V_O6_4,1.475,1,4.921835956400564,0.4618123420209829,0.1971543408481374,0.05863819595140931,0.03790118603368203,0.4086365150150657,0.1944450702489844
V_O6_4,1.475,2,4.784670059357326,0.6292112574893276,0.1965124687436768,0.08784222235181449,0.039125905307166677,0.5315875051550427,0.267706470643435
V_O6_4,1.475,3,4.692708999848626,0.8125108031345069,0.20217367749162019,0.13839823730642575,0.05146351588150536,0.6695937731714492,0.3621330033464688
V_O6_4,1.475,4,4.7846700593573255,0.6292112574893257,0.19651246874367687,0.08784222235181405,0.03912590530716659,0.5315875051550405,0.26770647064343495
V_O6_4,1.475,5,4.921835956400564,0.4618123420209829,0.1971543408481374,0.05863819595140931,0.03790118603368203,0.4086365150150657,0.1944450702489844
V_O6_4,1.5,0,4.984381662312582,0.4112511615993908,0.20142648410450445,0.06779706618083409,0.047354670570245755,0.39795642787732477,0.21675600981881799
V_O6_4,1.5,1,4.927442491801063,0.45812366574139207,0.19885626933893383,0.05825527605470742,0.03786583006226413,0.4070689564823539,0.19773391003473317
V_O6_4,1.5,2,4.788199987950064,0.625669725859535,0.19824881773998873,0.0873434384500418,0.03910665597839191,0.5308521330920424,0.26374456751704733
V_O6_4,1.5,3,4.6934768512404155,0.8152065280844655,0.2041112288385042,0.13981899650897103,0.05176648708822568,0.6744949422467265,0.360390109741352
V_O6_4,1.5,4,4.788199987950063,0.6256697258595344,0.1982488177399887,0.08734343845004162,0.03910665597839195,0.5308521330920422,0.26374456751704667
V_O6_4,1.5,5,4.927442491801063,0.45812366574139207,0.19885626933893383,0.05825527605470742,0.03786583006226413,0.4070689564823539,0.19773391003473317
V_O6_4,1.5250000000000004,0,4.9906918966617235,0.41666061087473966,0.20293005970844358,0.06839312811762631,0.04755477234015001,0.4039140184000487,0.21972989225343662
V_O6_4,1.5250000000000004,1,4.933236095243739,0.4541586879010754,0.20053135393283503,0.05783070749528873,0.03785822446762661,0.40520233147754087,0.2010761880141882
V_O6_4,1.5250000000000004,2,4.791909020428071,0.6215479551743291,0.1999960606463792,0.08670531464277997,0.039088086263980325,0.5295611649092411,0.2595698916478339
V_O6_4,1.5250000000000004,3,4.694279194771218,0.8176193689511352,0.20604226425305325,0.14115901827998859,0.05206745410158878,0.6791205920727889,0.3585052836978283
V_O6_4,1.5250000000000004,4,4.791909020428072,0.6215479551743249,0.1999960606463792,0.08670531464277902,0.03908808626398024,0.5295611649092369,0.25956989164783284
V_O6_4,1.5250000000000004,5,4.933236095243739,0.4541586879010754,0.20053135393283503,0.05783070749528873,0.03785822446762661,0.40520233147754087,0.2010761880141882
V_O6_4,1.5500000000000003,0,4.997185319650817,0.4208846782460837,0.20440040824406278,0.07020833987079762,0.04775632821618651,0.40869655954852896,0.22272820941582377
V_O6_4,1.5500000000000003,1,4.9392225524266635,0.44992057762402565,0.20217754106016708,0.05736604960201944,0.037878002870086074,0.40303642452435035,0.20446864202984547
V_O6_4,1.5500000000000003,2,4.795808652148044,0.6168240995147815,0.20174968286451966,0.08592474566678045,0.0390727556275136,0.5276905211240772,0.255178175951712
V_O6_4,1.5500000000000003,3,4.695119855641065,0.8197270498442558,0.20795280240646116,0.14240998477878997,0.05236490686253011,0.6834501128044977,0.3564641173940221
V_O6_4,1.5500000000000003,4,4.795808652148044,0.616824099514781,0.20174968286451955,0.08592474566678027,0.03907275562751358,0.5276905211240766,0.2551781759517119
V_O6_4,1.5500000000000003,5,4.9392225524266635,0.44992057762402565,0.20217754106016708,0.05736604960201944,0.037878002870086074,0.40303642452435035,0.20446864202984547
V_O6_4,1.5750000000000002,0,5.00386627712407,0.42397079645321045,0.2058378550444212,0.07191823019619847,0.04795486115059064,0.4123523677034553,0.22574756794206624
V_O6_4,1.5750000000000002,1,4.945407638612135,0.4454135665022145,0.2037931497215909,0.0568631562505913,0.037923686553887614,0.40057205524736855,0.20790757641038565
V_O6_4,1.5750000000000002,2,4.799911029661889,0.6114767868679379,0.20350475709353655,0.08499947971967728,0.039063674856611434,0.5252162639277149,0.2505657541636283
V_O6_4,1.5750000000000002,3,4.696003352131623,0.8215004220925416,0.20982967987881077,0.14356152588086166,0.05265731509890483,0.687456936443243,0.3542482746990653
V_O6_4,1.5750000000000002,4,4.799911029661889,0.6114767868679388,0.2035047570935364,0.08499947971967743,0.03906367485661144,0.525216263927716,0.25056575416362814
V_O6_4,1.5750000000000002,5,4.945407638612135,0.4454135665022145,0.2037931497215909,0.0568631562505913,0.037923686553887614,0.40057205524736855,0.20790757641038565
V_O6_4,1.6,0,5.010739043787153,0.4259632933570473,0.20724282413280423,0.0734983502647677,0.04814628067191476,0.4149247337974922,0.22878434078314389
V_O6_4,1.6,1,4.951797093830527,0.4406430086750191,0.20537685758435806,0.056324172454336394,0.03799286678316329,0.39781115083203694,0.2113888563294903
V_O6_4,1.6,2,4.804228942659579,0.605485660114211,0.20525607925107733,0.08392831750251976,0.03906421727465973,0.5221150608077,0.24572981452414255
V_O6_4,1.6,3,4.696935063103878,0.8229015577488933,0.21166161378550183,0.1446006214928624,0.05294353875633819,0.6911068178824673,0.3518345307493819
V_O6_4,1.6,4,4.804228942659577,0.6054856601142145,0.20525607925107736,0.08392831750252051,0.03906421727465976,0.5221150608077025,0.245729814524144
V_O6_4,1.6,5,4.951797093830527,0.4406430086750191,0.20537685758435806,0.056324172454336394,0.03799286678316329,0.39781115083203694,0.2113888563294903
V_O6_4,1.625,0,5.017807805550288,0.42690493054204254,0.2086158204799803,0.07492796048993317,0.0483267761138915,0.4164537983152587,0.2318346774594753
V_O6_4,1.625,1,4.958396596312475,0.43561543247958334,0.20692767933684889,0.0557515264390295,0.038082477897781734,0.3947568123671319,0.21490790750237573
V_O6_4,1.625,2,4.808775802944086,0.5988320224472906,0.20699832943456378,0.08271132800024902,0.03907794546022924,0.51836475000081,0.24066868759720875
V_O6_4,1.625,3,4.697921445419964,0.8238811854306821,0.21343995113795242,0.14551080652864049,0.05322328187210121,0.6943555236861673,0.34919350560337015
V_O6_4,1.625,4,4.808775802944087,0.598832022447286,0.20699832943456378,0.08271132800024791,0.03907794546022917,0.518364750000806,0.24066868759720703
V_O6_4,1.625,5,4.958396596312475,0.43561543247958334,0.20692767933684889,0.0557515264390295,0.038082477897781734,0.3947568123671319,0.21490790750237573
V_O6_4,1.6500000000000004,0,5.025076641395282,0.426838459278606,0.2099574141029137,0.07618942980267226,0.04849276538001052,0.41697837283418526,0.2348945174656809
V_O6_4,1.6500000000000004,1,4.965211734324914,0.43033858166576,0.20844493949712026,0.05514791689747986,0.03818912075076367,0.3914133730450409,0.21845972186173543
V_O6_4,1.6500000000000004,2,4.813565607830232,0.5914995899527232,0.20872624604815068,0.08135007512006631,0.03910836632966617,0.5139450130677317,0.23538216585076205
V_O6_4,1.6500000000000004,3,4.69897031888861,0.8243752091481611,0.21515899776537276,0.14627110446214459,0.05349743102005536,0.6971456931411193,0.34628798270752686
V_O6_4,1.6500000000000004,4,4.813565607830233,0.5914995899527251,0.20872624604815057,0.08135007512006674,0.03910836632966624,0.5139450130677333,0.23538216585076252
V_O6_4,1.6500000000000004,5,4.965211734324914,0.43033858166576,0.20844493949712026,0.05514791689747986,0.03818912075076367,0.3914133730450409,0.21845972186173543
V_O6_4,1.6750000000000003,0,5.032549504923807,0.4258080432683569,0.21126822598259387,0.07726786071209707,0.048640914027708954,0.4165375798530942,0.23795960687838413
V_O6_4,1.6750000000000003,1,4.972247976638054,0.4248214441827945,0.20992824173173394,0.054516295226748814,0.03830939148535833,0.38778644613777397,0.22203886977633833
V_O6_4,1.6750000000000003,2,4.818612885282775,0.583475348328649,0.21043479911144403,0.07984784648235237,0.039158657694588685,0.5088381550391248,0.22987184981496547
V_O6_4,1.6750000000000003,3,4.70009124342465,0.8242999379877224,0.21681593740167784,0.14685458604123977,0.0537680372039513,0.699402532919449,0.34307066070928743
V_O6_4,1.6750000000000003,4,4.818612885282778,0.5834753483286488,0.2104347991114439,0.07984784648235227,0.03915865769458871,0.5088381550391247,0.22987184981496508
V_O6_4,1.6750000000000003,5,4.972247976638054,0.4248214441827945,0.20992824173173394,0.054516295226748814,0.03830939148535833,0.38778644613777397,0.22203886977633833
V_O6_4,1.7000000000000002,0,5.040230205762021,0.4313468698278392,0.21254891573471188,0.07815090743816176,0.04876823537515812,0.4151722371758488,0.241025518154825
V_O6_4,1.7000000000000002,1,4.979510641903254,0.4190742666335793,0.21137743649207877,0.05385984268150497,0.038440176361907975,0.3838829606773656,0.22563951926454906
V_O6_4,1.7000000000000002,2,4.823932618178183,0.5747505029390632,0.21211934867014226,0.0782098725151171,0.03923143118623604,0.5030299857574091,0.22414151212886513
V_O6_4,1.7000000000000002,3,4.70129602334156,0.8235454904057202,0.21841044316229483,0.14722640951142515,0.054037691919562945,0.7010278560023122,0.33948112907774297
V_O6_4,1.7000000000000002,4,4.823932618178183,0.5747505029390653,0.2121193486701424,0.07820987251511752,0.03923143118623607,0.5030299857574106,0.22414151212886577
V_O6_4,1.7000000000000002,5,4.979510641903254,0.4190742666335793,0.21137743649207877,0.05385984268150497,0.038440176361907975,0.3838829606773656,0.22563951926454906
V_O6_4,1.725,0,5.048122391012474,0.4400454505080992,0.21380017093547224,0.07882874898514436,0.04887227378489702,0.412925935751304,0.2440876730384496
V_O6_4,1.725,1,4.987004867272827,0.41550441761801216,0.21279258846591453,0.05318194252833456,0.038578885374485256,0.37971118285851985,0.22925546251138754
V_O6_4,1.725,2,4.829540145340401,0.5653215015055774,0.21377577619971208,0.07644352078509736,0.03932859489015007,0.49651078710866486,0.2181974666833142
V_O6_4,1.725,3,4.702599388490905,0.8219666001074997,0.21994412273778527,0.1473411455436895,0.054308208925076935,0.7018917571455753,0.33544178024398236
V_O6_4,1.725,4,4.829540145340402,0.565321501505576,0.21377577619971203,0.07644352078509707,0.03932859489015011,0.4965107871086635,0.21819746668331358
V_O6_4,1.725,5,4.987004867272827,0.41550441761801216,0.21279258846591453,0.05318194252833456,0.038578885374485256,0.37971118285851985,0.22925546251138754
V_O6_4,1.75,0,5.056229526956935,0.448839844187027,0.2150226979839485,0.07929417575265445,0.04895135681738102,0.4098457694008101,0.24714136841153128
V_O6_4,1.75,1,4.994735576640883,0.4254380199100463,0.21417394501333584,0.05248614745300785,0.03872361066833382,0.37528072135745094,0.2328801498231701
V_O6_4,1.75,2,4.835451037515797,0.5551910970063935,0.21540058051569186,0.07455844758530449,0.03945134987972308,0.48927633992407693,0.2120489255846334
V_O6_4,1.75,3,4.704019923314634,0.819369716070912,0.22141992834271007,0.14713912522361464,0.05457886548119248,0.7018209068893589,0.3308522727239958
V_O6_4,1.75,4,4.835451037515798,0.5551910970063929,0.21540058051569178,0.07455844758530437,0.03945134987972307,0.4892763399240763,0.21204892558463348
V_O6_4,1.75,5,4.994735576640883,0.4254380199100463,0.21417394501333584,0.05248614745300785,0.03872361066833382,0.37528072135745094,0.2328801498231701
V_O6_4,1.7750000000000004,0,5.064554881223427,0.45772036432363944,0.21621721437019278,0.07954274539083371,0.04900487757311336,0.40598268224132195,0.25018180485650177
V_O6_4,1.7750000000000004,1,5.002707448926873,0.43551199054454154,0.21552190643983474,0.05177614264908283,0.03887320656460542,0.3706025150278969,0.23650673095221186
V_O6_4,1.7750000000000004,2,4.841680947260245,0.5443694053943218,0.21699093422015722,0.07256668670504,0.0396003100073904,0.4813289719067141,0.20570832218122734
V_O6_4,1.7750000000000004,3,4.705581345358406,0.8154948385751281,0.22284162377091032,0.14654148469761563,0.05484479052713514,0.7005820240565286,0.3255820509901055
V_O6_4,1.7750000000000004,4,4.841680947260243,0.5443694053943219,0.21699093422015733,0.07256668670504002,0.03960031000739037,0.48132897190671375,0.20570832218122795
V_O6_4,1.7750000000000004,5,5.002707448926873,0.43551199054454154,0.21552190643983474,0.05177614264908283,0.03887320656460542,0.3706025150278969,0.23650673095221186
V_O6_4,1.8000000000000003,0,5.073101505635885,0.466676775780127,0.21738444221304307,0.07957296132601231,0.04903354199130963,0.4013914107213723,0.2532041176098644
V_O6_4,1.8000000000000003,1,5.010924886857935,0.44571236748033494,0.21683699867519515,0.052373401460327006,0.03902729508420361,0.36568880179262864,0.24012810350169586
V_O6_4,1.8000000000000003,2,4.848245432839773,0.532874899680801,0.2185447012468734,0.07048265465278082,0.039775695350007724,0.4726785749337714,0.19919157447190508
V_O6_4,1.8000000000000003,3,4.707314277158188,0.8099899869942656,0.22421335641486181,0.14544355584751642,0.05509610571796244,0.6978585663628656,0.3194603499068473
V_O6_4,1.8000000000000003,4,4.848245432839773,0.5328748996807999,0.21854470124687345,0.07048265465278057,0.03977569535000767,0.47267857493377036,0.199191574471905
V_O6_4,1.8000000000000003,5,5.010924886857935,0.44571236748033494,0.21683699867519515,0.052373401460327006,0.03902729508420361,0.36568880179262864,0.24012810350169586
V_O6_4,1.8250000000000002,0,5.081872219965985,0.475698348987636,0.2185251029316441,0.07938642691628722,0.049039499056829305,0.3961300143418446,0.2562034095182417
V_O6_4,1.8250000000000002,1,5.01939198673095,0.4560241476170856,0.21811984868676848,0.053912406411084905,0.03918620513723745,0.36055306799061365,0.24373696788583643
V_O6_4,1.8250000000000002,2,4.855159757692551,0.5207352703848898,0.22006041985833516,0.06832305303327935,0.03997753354474829,0.4633435279290408,0.197072345998813
V_O6_4,1.8250000000000002,3,4.709258710876143,0.8023757085720931,0.22553934623392882,0.14370638080298365,0.05531804629713047,0.6932181911065793,0.3122631857416295
V_O6_4,1.8250000000000002,4,4.855159757692551,0.5207352703848869,0.22006041985833527,0.06832305303327874,0.03997753354474829,0.4633435279290378,0.19707234599881446
V_O6_4,1.8250000000000002,5,5.01939198673095,0.4560241476170856,0.21811984868676848,0.053912406411084905,0.03918620513723745,0.36055306799061365,0.24373696788583643
V_O6_4,1.85,0,5.090869596802431,0.4847739215627674,0.21963991291878046,0.07898793099233287,0.04902627921494771,0.39025901187496737,0.25917478553841156
V_O6_4,1.85,1,5.028112509647655,0.4664313827995765,0.21937116276316096,0.05553157872516249,0.039350856830208746,0.3552099779538137,0.2473258880832763
V_O6_4,1.85,2,4.862438668720358,0.5079880743774869,0.22153725801817192,0.06610665285196092,0.04020581251629578,0.45335145209219563,0.203392282553614
V_O6_4,1.85,3,4.7114674280383495,0.7919971448003318,0.2268236812956557,0.1411466878062137,0.05549185204981321,0.6860685518552692,0.3036973755811516
V_O6_4,1.85,4,4.862438668720356,0.5079880743774858,0.22153725801817203,0.06610665285196068,0.04020581251629581,0.4533514520921947,0.20339228255361458
V_O6_4,1.85,5,5.028112509647655,0.4664313827995765,0.21937116276316096,0.05553157872516249,0.039350856830208746,0.3552099779538137,0.2473258880832763
V_O6_4,1.875,0,5.10009594774403,0.4938919666512025,0.2207295800910218,0.07838542769298942,0.04899850687817769,0.38384016559456435,0.26211338826512015
V_O6_4,1.875,1,5.037089854715475,0.476917294080276,0.22059170765812483,0.05723038576135183,0.039522606038322285,0.36427174867897144,0.2508873571935702
V_O6_4,1.875,2,4.870096158576143,0.4946810920481157,0.222974949268982,0.06385395253004147,0.04046055281472299,0.4427397208040743,0.20981535787139852
V_O6_4,1.875,3,4.714010680660024,0.7779633698603379,0.22807019927019637,0.1375272880575269,0.05559619944546449,0.6756008487106497,0.2933833710531403
V_O6_4,1.875,4,4.870096158576144,0.49468109204811456,0.2229749492689819,0.06385395253004125,0.04046055281472304,0.4427397208040733,0.20981535787139827
V_O6_4,1.875,5,5.037089854715475,0.476917294080276,0.22059170765812483,0.05723038576135183,0.039522606038322285,0.36427174867897144,0.2508873571935702
V_O6_4,1.9000000000000004,0,5.109553311108743,0.5030406670916453,0.22179480119948222,0.07758988529856829,0.04896142175103416,0.382939140598494,0.2650144339249825
V_O6_4,1.9000000000000004,1,5.046327034690796,0.48746440267495117,0.2217822944799247,0.05900778654371871,0.03970306855398176,0.37472002774758495,0.25441386660007753
V_O6_4,1.9000000000000004,2,4.8781452190400945,0.4808723186220586,0.22437371723121938,0.06158671123025058,0.040741794435883716,0.4315556491672345,0.21631243208851322
V_O6_4,1.9000000000000004,3,4.716982383341983,0.7590816707049889,0.22928243228235723,0.13255379683769386,0.055609545120840626,0.6607275530615657,0.2808432060119712
V_O6_4,1.9000000000000004,4,4.878145219040097,0.480872318622059,0.22437371723121935,0.06158671123025061,0.04074179443588371,0.43155564916723477,0.21631243208851292
V_O6_4,1.9000000000000004,5,5.046327034690796,0.48746440267495117,0.2217822944799247,0.05900778654371871,0.03970306855398176,0.37472002774758495,0.25441386660007753
V_O6_4,1.9250000000000003,0,5.119243441331696,0.5122079943287501,0.2228362597949272,0.07661499441792315,0.048920318321504584,0.3922810270405619,0.2678732482440981
V_O6_4,1.9250000000000003,1,5.055826654511004,0.49805467546345267,0.22294376514235956,0.06086222277262101,0.03989394633291312,0.38526409385891175,0.2578979773696004
V_O6_4,1.9250000000000003,2,4.886597594328845,0.4666295308489571,0.22573419592348487,0.059327371016805706,0.04104951233918073,0.41985629957110265,0.22285135104665935
V_O6_4,1.9250000000000003,3,4.72050770156918,0.7338158172137396,0.23046359501480893,0.1258917760522956,0.05551484467403973,0.6400398975552829,0.2655098898273899
V_O6_4,1.9250000000000003,4,4.886597594328844,0.46662953084895475,0.22573419592348484,0.059327371016805325,0.041049512339180666,0.4198562995711008,0.2228513510466596
V_O6_4,1.9250000000000003,5,5.055826654511004,0.49805467546345267,0.22294376514235956,0.06086222277262101,0.03989394633291312,0.38526409385891175,0.2578979773696004
V_O6_4,1.9500000000000002,0,5.129167800201681,0.5213817908657239,0.22385462475143666,0.07547674361962779,0.04888006055226985,0.40167543466012806,0.27068530158323145
V_O6_4,1.9500000000000002,1,5.065590893115913,0.5086696823571019,0.22407698115318386,0.06279161848443156,0.040096878441665394,0.3958865909461107,0.2613323923906762
V_O6_4,1.9500000000000002,2,4.895463544531117,0.4541273568525709,0.22705735166731153,0.05709839409962185,0.04138348417850087,0.4077078605625354,0.2293975485693599
V_O6_4,1.9500000000000002,3,4.724750812980814,0.7003438441447681,0.23161660016448052,0.1172316713608874,0.05530925581312394,0.6118529682195282,0.246792917583152
V_O6_4,1.9500000000000002,4,4.89546354453112,0.4541273568525737,0.22705735166731159,0.05709839409962138,0.04138348417850085,0.4077078605625327,0.22939754856936076
V_O6_4,1.9500000000000002,5,5.065590893115913,0.5086696823571019,0.22407698115318386,0.06279161848443156,0.040096878441665394,0.3958865909461107,0.2613323923906762
V_O6_4,1.975,0,5.139327550057953,0.530549854941328,0.22485054926340534,0.07419288801702613,0.04884482443185095,0.41111027652447596,0.2734462427384053
V_O6_4,1.975,1,5.07562148889995,0.5192907624049989,0.22518281449738584,0.06479338871231252,0.04031333463975432,0.40656965750530316,0.26471002767753166
V_O6_4,1.975,2,4.904751630077555,0.47208314194437734,0.22834441072469447,0.057188671638046716,0.04174313476514475,0.39518458585896316,0.23591480632938658
V_O6_4,1.975,3,4.729919103549444,0.656864763862172,0.23274408968206847,0.10643907365150208,0.05502107700820368,0.5744746248548184,0.22425646231550933
V_O6_4,1.975,4,4.904751630077555,0.4720831419443783,0.2283444107246945,0.05718867163804686,0.04174313476514474,0.39518458585896243,0.2359148063293864
V_O6_4,1.975,5,5.07562148889995,0.5192907624049989,0.22518281449738584,0.06479338871231252,0.04031333463975432,0.40656965750530316,0.26471002767753166
V_O6_4,2.0,0,5.149723549038346,0.539700026047632,0.2258246702410246,0.07278235101529464,0.048818166550656766,0.42057331753742655,0.2761519308271166
V_O6_4,2.0,1,5.085919729065212,0.5298991951703209,0.22626214037085055,0.06686445721011738,0.04054456022477343,0.4172950869794278,0.2680240812515934
V_O6_4,2.0,2,4.91446852804403,0.49017757756921354,0.22959679528170962,0.06023325825861732,0.0421273777001272,0.3973211608878678,0.24236613940604598
V_O6_4,2.0,3,4.736255948254145,0.6023444597095265,0.2338484739301437,0.1000275677449099,0.054730175615210784,0.5268757641942325,0.20097588613006137
V_O6_4,2.0,4,4.914468528044029,0.49017757756921015,0.22959679528170954,0.06023325825861673,0.04212737770012712,0.39732116088786495,0.24236613940604465
V_O6_4,2.0,5,5.085919729065212,0.5298991951703209,0.22626214037085055,0.06686445721011738,0.04054456022477343,0.4172950869794278,0.2680240812515934
V_O6_minus_O12,-2.0,0,5.158853798786712,0.45492135776499426,0.18823000666532996,0.0758773974452258,0.04637350649440763,0.05945612576179263,0.43573359963314967
