idx27_a,idx27_b,line_id_a,line_id_b,det1_count,det2_count,corr,opp_rate,mean_abs_delta_a,mean_abs_delta_b,mean_abs_delta_gap,rank_a,rank_b
10,26,26,6,48,48,0.5982874267950912,0.3137254901960784,0.012538620247055654,0.0028638058953718904,0.009674814351683764,5,29
11,12,16,32,48,48,0.4984329937228523,0.35294117647058826,0.0032006867810644326,0.010237910224970097,0.007037223443905664,27,14
11,13,16,19,48,48,-0.8487146869418185,0.37254901960784315,0.0032006867810644326,0.023527809847628173,0.02032712306656374,27,2
11,14,16,35,48,48,0.5623879992885065,0.35294117647058826,0.0032006867810644326,0.015443508339366788,0.012242821558302355,27,4
11,15,16,4,48,48,-0.6440396637903283,0.6470588235294118,0.0032006867810644326,0.002976508362919793,0.0002241784181446398,27,28
11,16,16,23,48,48,0.5886245645185426,0.39215686274509803,0.0032006867810644326,0.004551378777072315,0.0013506919960078827,27,19
11,17,16,1,48,48,-0.16183223431116187,0.35294117647058826,0.0032006867810644326,0.00825534969123644,0.005054662910172007,27,15
11,18,16,39,48,48,-0.6005964509686241,0.6470588235294118,0.0032006867810644326,0.01945270245354121,0.016252015672476777,27,3
11,19,16,28,48,48,0.5018489608469214,0.43137254901960786,0.0032006867810644326,0.00044766330387043,0.0027530234771940025,27,38
11,20,16,30,48,48,0.8878728404831281,0.35294117647058826,0.0032006867810644326,0.003458812317412455,0.0002581255363480225,27,24
11,21,16,22,48,48,-0.18476833218974523,0.49019607843137253,0.0032006867810644326,0.0033015429176538303,0.00010085613658939764,27,26
11,22,16,8,48,48,-0.45373305312357737,0.6470588235294118,0.0032006867810644326,0.02892248524455424,0.025721798463489806,27,1
11,23,16,17,48,48,0.9143183980131631,0.35294117647058826,0.0032006867810644326,0.0012889051225446393,0.0019117816585197934,27,36
11,24,16,20,48,48,-0.4431211097160299,0.6078431372549019,0.0032006867810644326,0.00034271195484016217,0.0028579748262242705,27,40
11,25,16,14,48,48,-0.2990402963843677,0.35294117647058826,0.0032006867810644326,0.010940248884698443,0.0077395621036340095,27,9
11,26,16,6,48,48,0.9987253590822059,0.0392156862745098,0.0032006867810644326,0.0028638058953718904,0.0003368808856925422,27,29
12,13,32,19,48,48,-0.5366943797757814,0.6078431372549019,0.010237910224970097,0.023527809847628173,0.013289899622658075,14,2
12,14,32,35,48,48,0.7811476121578572,0.6274509803921569,0.010237910224970097,0.015443508339366788,0.0052055981143966906,14,4
12,15,32,4,48,48,-0.5261211530919424,0.37254901960784315,0.010237910224970097,0.002976508362919793,0.007261401862050305,14,28
12,16,32,23,48,48,0.0064818491097615675,0.6666666666666666,0.010237910224970097,0.004551378777072315,0.005686531447897782,14,19
12,17,32,1,48,48,0.37052898963006614,0.6274509803921569,0.010237910224970097,0.00825534969123644,0.0019825605337336575,14,15
12,18,32,39,48,48,0.037378756224634234,0.37254901960784315,0.010237910224970097,0.01945270245354121,0.009214792228571113,14,3
12,19,32,28,48,48,0.15419670983940598,0.27450980392156865,0.010237910224970097,0.00044766330387043,0.009790246921099668,14,38
12,20,32,30,48,48,0.6399446924564139,0.6274509803921569,0.010237910224970097,0.003458812317412455,0.006779097907557642,14,24
12,21,32,22,48,48,-0.23954843858446478,0.6078431372549019,0.010237910224970097,0.0033015429176538303,0.006936367307316267,14,26
12,22,32,8,48,48,0.16763917707696774,0.37254901960784315,0.010237910224970097,0.02892248524455424,0.018684575019584142,14,1
12,23,32,17,48,48,0.47021079406594585,0.6274509803921569,0.010237910224970097,0.0012889051225446393,0.008949005102425458,14,36
12,24,32,20,48,48,-0.02465594753956262,0.45098039215686275,0.010237910224970097,0.00034271195484016217,0.009895198270129935,14,40
12,25,32,14,48,48,0.2586295138152533,0.6274509803921569,0.010237910224970097,0.010940248884698443,0.0007023386597283451,14,9
12,26,32,6,48,48,0.508195027127336,0.35294117647058826,0.010237910224970097,0.0028638058953718904,0.0073741043295982075,14,29
13,14,19,35,48,48,-0.6079318525030337,0.0196078431372549,0.023527809847628173,0.015443508339366788,0.008084301508261385,2,4
13,15,19,4,48,48,0.6932349209154006,0.9803921568627451,0.023527809847628173,0.002976508362919793,0.02055130148470838,2,28
13,16,19,23,48,48,-0.56979302500215,0.058823529411764705,0.023527809847628173,0.004551378777072315,0.018976431070555858,2,19
13,17,19,1,48,48,0.15506790500918133,0.0196078431372549,0.023527809847628173,0.00825534969123644,0.015272460156391733,2,15
13,18,19,39,48,48,0.5455452232055197,0.9803921568627451,0.023527809847628173,0.01945270245354121,0.004075107394086962,2,3
13,19,19,28,48,48,-0.5317372304378845,0.803921568627451,0.023527809847628173,0.00044766330387043,0.023080146543757743,2,38
13,20,19,30,48,48,-0.7503604685158244,0.0196078431372549,0.023527809847628173,0.003458812317412455,0.020068997530215717,2,24
13,21,19,22,48,48,0.23571836017019288,0.27450980392156865,0.023527809847628173,0.0033015429176538303,0.020226266929974344,2,26
13,22,19,8,48,48,0.36307702498927263,0.9803921568627451,0.023527809847628173,0.02892248524455424,0.0053946753969260665,2,1
13,23,19,17,48,48,-0.8461335741664794,0.0196078431372549,0.023527809847628173,0.0012889051225446393,0.02223890472508353,2,36
13,24,19,20,48,48,0.27674355877106493,0.7450980392156863,0.023527809847628173,0.00034271195484016217,0.023185097892788012,2,40
13,25,19,14,48,48,0.3041271375110978,0.0196078431372549,0.023527809847628173,0.010940248884698443,0.01258756096292973,2,9
13,26,19,6,48,48,-0.8370016502123718,0.3333333333333333,0.023527809847628173,0.0028638058953718904,0.02066400395225628,2,29
14,15,35,4,48,48,-0.8237342173437234,1.0,0.015443508339366788,0.002976508362919793,0.012466999976446996,4,28
14,16,35,23,48,48,0.002126655804449386,0.0392156862745098,0.015443508339366788,0.004551378777072315,0.010892129562294472,4,19
14,17,35,1,48,48,0.5035863507155278,0.0,0.015443508339366788,0.00825534969123644,0.007188158648130348,4,15
14,18,35,39,48,48,-0.2855389983348168,1.0,0.015443508339366788,0.01945270245354121,0.004009194114174422,4,3
14,19,35,28,48,48,-0.018155897882686806,0.7843137254901961,0.015443508339366788,0.00044766330387043,0.014995845035496358,4,38
14,20,35,30,48,48,0.8144830371318045,0.0,0.015443508339366788,0.003458812317412455,0.011984696021954334,4,24
14,21,35,22,48,48,-0.22147241153111885,0.29411764705882354,0.015443508339366788,0.0033015429176538303,0.012141965421712957,4,26
14,22,35,8,48,48,-0.04718018910322846,1.0,0.015443508339366788,0.02892248524455424,0.013478976905187451,4,1
14,23,35,17,48,48,0.5343337130180505,0.0,0.015443508339366788,0.0012889051225446393,0.014154603216822149,4,36
14,24,35,20,48,48,-0.1689399225183677,0.7647058823529411,0.015443508339366788,0.00034271195484016217,0.015100796384526625,4,40
14,25,35,14,48,48,0.35354699463912415,0.0,0.015443508339366788,0.010940248884698443,0.004503259454668345,4,9
14,26,35,6,48,48,0.5850999722865162,0.3137254901960784,0.015443508339366788,0.0028638058953718904,0.012579702443994898,4,29
15,16,4,23,48,48,-0.18672419530595052,0.9607843137254902,0.002976508362919793,0.004551378777072315,0.0015748704141525225,28,19
15,17,4,1,48,48,-0.3754439284588736,1.0,0.002976508362919793,0.00825534969123644,0.005278841328316648,28,15
15,18,4,39,48,48,0.5773505388570515,0.0,0.002976508362919793,0.01945270245354121,0.016476194090621416,28,3
15,19,4,28,48,48,-0.22085877439569765,0.21568627450980393,0.002976508362919793,0.00044766330387043,0.0025288450590493627,28,38
15,20,4,30,48,48,-0.8341291426212835,1.0,0.002976508362919793,0.003458812317412455,0.0004823039544926623,28,24
15,21,4,22,48,48,0.12798706313427538,0.7058823529411765,0.002976508362919793,0.0033015429176538303,0.00032503455473403744,28,26
15,22,4,8,48,48,0.4295681637271604,0.0,0.002976508362919793,0.02892248524455424,0.025945976881634445,28,1
15,23,4,17,48,48,-0.6745242470152257,1.0,0.002976508362919793,0.0012889051225446393,0.0016876032403751536,28,36
15,24,4,20,48,48,0.2876301113161776,0.23529411764705882,0.002976508362919793,0.00034271195484016217,0.0026337964080796307,28,40
15,25,4,14,48,48,-0.22927226167289755,1.0,0.002976508362919793,0.010940248884698443,0.00796374052177865,28,9
15,26,4,6,48,48,-0.656932220574891,0.6862745098039216,0.002976508362919793,0.0028638058953718904,0.00011270246754790242,28,29
16,17,23,1,48,48,-0.7983083960069176,0.0392156862745098,0.004551378777072315,0.00825534969123644,0.0037039709141641246,19,15
16,18,23,39,48,48,-0.6425794997016558,0.9607843137254902,0.004551378777072315,0.01945270245354121,0.014901323676468896,19,3
16,19,23,28,48,48,0.3891200477168172,0.8235294117647058,0.004551378777072315,0.00044766330387043,0.004103715473201886,19,38
16,20,23,30,48,48,0.38751779281526794,0.0392156862745098,0.004551378777072315,0.003458812317412455,0.0010925664596598602,19,24
16,21,23,22,48,48,0.011399542129364545,0.29411764705882354,0.004551378777072315,0.0033015429176538303,0.001249835859418485,19,26
16,22,23,8,48,48,-0.5653076132192263,0.9607843137254902,0.004551378777072315,0.02892248524455424,0.024371106467481925,19,1
16,23,23,17,48,48,0.7681729558785534,0.0392156862745098,0.004551378777072315,0.0012889051225446393,0.003262473654527676,19,36
16,24,23,20,48,48,-0.7245959826533762,0.803921568627451,0.004551378777072315,0.00034271195484016217,0.004208666822232153,19,40
16,25,23,14,48,48,-0.8674812147358435,0.0392156862745098,0.004551378777072315,0.010940248884698443,0.006388870107626127,19,9
16,26,23,6,48,48,0.5616927030559105,0.35294117647058826,0.004551378777072315,0.0028638058953718904,0.001687572881700425,19,29
17,18,1,39,48,48,0.267621407083509,1.0,0.00825534969123644,0.01945270245354121,0.01119735276230477,15,3
17,19,1,28,48,48,-0.26304836725350345,0.7843137254901961,0.00825534969123644,0.00044766330387043,0.00780768638736601,15,38
17,20,1,30,48,48,0.144508282064484,0.0,0.00825534969123644,0.003458812317412455,0.004796537373823985,15,24
17,21,1,22,48,48,-0.17416892959812189,0.29411764705882354,0.00825534969123644,0.0033015429176538303,0.004953806773582609,15,26
17,22,1,8,48,48,0.31117391148915524,1.0,0.00825534969123644,0.02892248524455424,0.020667135553317798,15,1
17,23,1,17,48,48,-0.2984352562719171,0.0,0.00825534969123644,0.0012889051225446393,0.006966444568691801,15,36
17,24,1,20,48,48,0.43140071485870307,0.7647058823529411,0.00825534969123644,0.00034271195484016217,0.007912637736396277,15,40
17,25,1,14,48,48,0.9841510492799674,0.0,0.00825534969123644,0.010940248884698443,0.0026848991934620026,15,9
17,26,1,6,48,48,-0.1299095866789927,0.3137254901960784,0.00825534969123644,0.0028638058953718904,0.00539154379586455,15,29
18,19,39,28,48,48,-0.23066157201384277,0.21568627450980393,0.01945270245354121,0.00044766330387043,0.01900503914967078,3,38
18,20,39,30,48,48,-0.6043166904721138,1.0,0.01945270245354121,0.003458812317412455,0.015993890136128754,3,24
18,21,39,22,48,48,0.0660323924394345,0.7058823529411765,0.01945270245354121,0.0033015429176538303,0.01615115953588738,3,26
18,22,39,8,48,48,0.8386043649483318,0.0,0.01945270245354121,0.02892248524455424,0.009469782791013029,3,1
18,23,39,17,48,48,-0.7322812102149682,1.0,0.01945270245354121,0.0012889051225446393,0.018163797330996573,3,36
18,24,39,20,48,48,0.6486034172365319,0.23529411764705882,0.01945270245354121,0.00034271195484016217,0.01910999049870105,3,40
18,25,39,14,48,48,0.37382301106180654,1.0,0.01945270245354121,0.010940248884698443,0.008512453568842768,3,9
18,26,39,6,48,48,-0.5990351696677974,0.6862745098039216,0.01945270245354121,0.0028638058953718904,0.01658889655816932,3,29
19,20,28,30,48,48,0.21756544339670855,0.7843137254901961,0.00044766330387043,0.003458812317412455,0.003011149013542025,38,24
19,21,28,22,48,48,-0.12073837043174397,0.6078431372549019,0.00044766330387043,0.0033015429176538303,0.0028538796137834,38,26
19,22,28,8,48,48,-0.28185613986922237,0.21568627450980393,0.00044766330387043,0.02892248524455424,0.02847482194068381,38,1
19,23,28,17,48,48,0.47913445503623936,0.7843137254901961,0.00044766330387043,0.0012889051225446393,0.0008412418186742093,38,36
19,24,28,20,48,48,-0.08672102216820618,0.3333333333333333,0.00044766330387043,0.00034271195484016217,0.00010495134903026784,38,40
19,25,28,14,48,48,-0.2945326433019521,0.7843137254901961,0.00044766330387043,0.010940248884698443,0.010492585580828013,38,9
19,26,28,6,48,48,0.4742812845975106,0.47058823529411764,0.00044766330387043,0.0028638058953718904,0.0024161425915014603,38,29
20,21,30,22,48,48,-0.16028591807482775,0.29411764705882354,0.003458812317412455,0.0033015429176538303,0.00015726939975862489,24,26
20,22,30,8,48,48,-0.4147372437838353,1.0,0.003458812317412455,0.02892248524455424,0.025463672927141783,24,1
20,23,30,17,48,48,0.8454830762087534,0.0,0.003458812317412455,0.0012889051225446393,0.002169907194867816,24,36
20,24,30,20,48,48,-0.47960857320089345,0.7647058823529411,0.003458812317412455,0.00034271195484016217,0.003116100362572293,24,40
20,25,30,14,48,48,-0.014685757704161495,0.0,0.003458812317412455,0.010940248884698443,0.0074814365672859874,24,9
20,26,30,6,48,48,0.9040958627130047,0.3137254901960784,0.003458812317412455,0.0028638058953718904,0.0005950064220405647,24,29
21,22,22,8,48,48,-0.20188612045649948,0.7058823529411765,0.0033015429176538303,0.02892248524455424,0.02562094232690041,26,1
21,23,22,17,48,48,-0.14305136188977902,0.29411764705882354,0.0033015429176538303,0.0012889051225446393,0.002012637795109191,26,36
21,24,22,20,48,48,0.029897071325399965,0.5490196078431373,0.0033015429176538303,0.00034271195484016217,0.002958830962813668,26,40
21,25,22,14,48,48,-0.1489944693701495,0.29411764705882354,0.0033015429176538303,0.010940248884698443,0.007638705967044612,26,9
21,26,22,6,48,48,-0.18401186159089677,0.49019607843137253,0.0033015429176538303,0.0028638058953718904,0.00043773702228193986,26,29
22,23,8,17,48,48,-0.597998412220495,1.0,0.02892248524455424,0.0012889051225446393,0.0276335801220096,1,36
22,24,8,20,48,48,0.5182651446372207,0.23529411764705882,0.02892248524455424,0.00034271195484016217,0.02857977328971408,1,40
22,25,8,14,48,48,0.38113809865419696,1.0,0.02892248524455424,0.010940248884698443,0.017982236359855797,1,9
22,26,8,6,48,48,-0.4473842996002887,0.6862745098039216,0.02892248524455424,0.0028638058953718904,0.026058679349182347,1,29
23,24,17,20,48,48,-0.6170480302539444,0.7647058823529411,0.0012889051225446393,0.00034271195484016217,0.0009461931677044772,36,40
23,25,17,14,48,48,-0.4396276300407947,0.0,0.0012889051225446393,0.010940248884698443,0.009651343762153803,36,9
23,26,17,6,48,48,0.9056677078615613,0.3137254901960784,0.0012889051225446393,0.0028638058953718904,0.0015749007728272512,36,29
24,25,20,14,48,48,0.49584268384076896,0.7647058823529411,0.00034271195484016217,0.010940248884698443,0.01059753692985828,40,9
24,26,20,6,48,48,-0.4399179643361011,0.6470588235294118,0.00034271195484016217,0.0028638058953718904,0.0025210939405317283,40,29
25,26,14,6,48,48,-0.2691469075161596,0.3137254901960784,0.010940248884698443,0.0028638058953718904,0.008076442989326553,9,29
