col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27
484.3539012807133,11.217223630103334,137.18927680206355,298.7134037946505,241.52656883446548,-106.33022211597968,509.49571355365987,71.94324300328887,-291.8794295393011,-51.7374276497615,646.4413300279807,-142.55378457343141,129.44243554991894,238.73179691190077,-465.30848431251684,148.5147014575238,8.098767714994803,11.729424868051828,0.6992757017422222,-317.7362351206819,116.79589920157166,238.73179691190072,65.14268413316772,-498.3095226944004,-323.9595851140478,-453.41853850256314,-175.4714197683458
45.77127632765258,14.66842911205131,63.49356870301546,-62.01863205442191,91.235077167548,-148.6039201836062,214.49656215897474,-195.2609251534895,-137.81248864950402,-0.8967605847459881,112.72590112497507,-207.67329855420286,-1.4623065717567743,129.09465128741843,-150.0596049265867,8.098767714994782,101.77606376982021,-85.11490616175445,202.36065852161573,-8.512422242433557,177.80042752527564,129.0946512874184,-72.2512907690986,-49.645069768279384,41.381463385506514,-224.4748029486353,-31.55134035336969
88.80487557927053,15.241621055733548,28.570759763920364,157.42509322193098,-39.2021492424981,99.17383048254767,-8.84798296472223,187.21106801046903,-15.118131757394503,-18.78421799317147,84.4591558245177,185.79220576219632,35.610766224875945,-61.6783575406029,-13.597120420367384,11.729424868051765,-85.11490616175439,114.31095497271689,-219.03536196398954,-107.21152099582842,-149.1504818180292,-61.67835754060293,107.20685101110865,-101.38010449477754,-150.71142086575978,83.32566386793448,-37.784858811022794
-41.39899624109732,-26.18825728359615,-23.895694559157718,-81.14454035353803,168.16556441596214,-394.5666353079931,315.7643960563391,-477.29347208192615,-59.3050117639466,51.01856077133024,-99.64802514098304,-415.59963549191883,-84.4591009592712,203.04743295019313,-94.4666389162881,0.6992757017421505,202.36065852161582,-219.03536196398946,498.37798047139455,178.36646560410583,437.728511292094,203.04743295019315,-181.97536692398074,49.49681803465928,244.39788078745298,-296.07337938113653,44.5039032778534
-1367.6503600136302,-149.36699592410304,-501.2272909954383,-772.088694488176,-611.2632568259254,112.3314340577325,-1387.5406596443056,-336.5705681526836,962.5015190504757,203.24727851969698,-1961.0631694652197,296.0821371613078,-442.8316938157749,-609.8126030356877,1389.502955845219,-317.7362351206818,-8.512422242433457,-107.21152099582834,178.3664656041057,1091.9300411434276,-185.31758312821154,-609.8126030356876,-251.51691262245663,1499.7848544460776,1016.5624864675951,1281.357782471504,584.2597756699363
613.0016898981081,20.38055807032273,8.873423963002724,809.6938003375807,520.3667075302667,-752.0529454961489,1122.8575447158873,-423.79572295768565,-259.48999903253394,43.72613552734014,406.21032055242046,-437.6908352414541,18.60767060144507,420.22833147949524,-559.4469382128419,116.79589920157149,177.80042752527547,-149.15048181802925,437.7285112920939,-185.31758312821182,731.5498164513973,420.2283314794952,15.128158858189066,-735.9634802884043,-159.00045690663188,-728.5097890091471,-137.41860516706947
932.1405565446065,69.28513287578711,316.4181007856196,532.2149723849307,535.4988218590319,-370.06311373786986,1191.691360893698,-89.49213847026482,-684.3191796757009,-95.67778397439103,1269.9088459809857,-462.27644861637805,233.0378035925075,559.3086023562643,-1006.0306689514899,238.73179691190074,129.09465128741837,-61.678357540602995,203.04743295019304,-609.8126030356875,420.2283314794953,559.3086023562641,61.86262040540511,-998.9064678656285,-550.3489688917119,-1059.4331520766118,-367.3194837872817
365.89350426534355,30.754635514794472,40.569041525227156,482.56206994786726,131.51910569517526,-68.90957900250604,346.7742307579592,170.10347987425175,-109.46507835560278,-23.09275038642826,321.82113963938434,109.30414365769474,80.74328279602072,61.862620405405266,-232.40292369254942,65.14268413316769,-72.2512907690986,107.20685101110868,-181.97536692398077,-251.5169126224567,15.128158858189016,61.86262040540519,160.4067739963702,-428.8684321131224,-296.4673408495229,-151.1482620443302,-115.47276944355693
-2244.1114501999346,-185.0320133710468,-530.1638186834058,-1893.404145390875,-1159.0433080286873,724.8933155729977,-2576.5140735837413,-239.39877752569478,1248.5634973624815,199.26357929320176,-2647.8794344171356,513.8713616778045,-550.7126976478621,-998.9064678656287,2058.1375935540163,-498.309522694401,-49.64506976827942,-101.38010449477754,49.496818034659164,1499.7848544460776,-735.9634802884037,-998.9064678656282,-428.8684321131223,2530.6777369122583,1467.1119237777152,1993.2327728304142,810.7969795747067
-1348.9305341196687,-122.15629539499952,-427.73826464757053,-930.0270583047252,-581.0934817093645,150.85357241407416,-1355.4561701117568,-367.5079197600257,843.6648743100029,172.66481668129524,-1802.4021846216804,180.2254679391564,-397.18111143696154,-550.3489688917123,1268.917654046779,-323.9595851140476,41.38146338550658,-150.7114208657599,244.39788078745323,1016.5624864675954,-159.00045690663197,-550.3489688917118,-296.46734084952294,1467.111923777716,1015.6986094661984,1132.315048918567,543.6670132225463
-1838.611456624922,-159.2047100759971,-654.3755373774139,-1002.0416236480007,-1021.6083461997722,605.355520179716,-2260.2833227321266,62.38342246636326,1372.9455760116152,215.5520820421511,-2567.3011726339137,849.0615514848579,-502.2043387687453,-1059.4331520766118,2000.4321443731192,-453.41853850256337,-224.47480294863544,83.32566386793442,-296.07337938113665,1281.3577824715042,-728.5097890091471,-1059.4331520766116,-151.14826204433027,1993.232772830415,1132.3150489185668,2067.803338955778,744.4333785706582
-747.9713858816801,-86.3285967493518,-293.4399531386871,-392.8791325234482,-345.92328619983397,99.72785479253139,-810.0525901539403,-122.72288556479762,562.8540057924391,108.51600118256472,-1093.1864868359478,211.6003487980734,-232.2740568209191,-367.3194837872818,786.7952075169085,-175.47141976834575,-31.551340353369692,-37.784858811022815,44.503903277853425,584.2597756699363,-137.41860516706942,-367.3194837872816,-115.47276944355697,810.7969795747065,543.6670132225468,744.433378570658,329.4304699557151
