mu,t,line_id,prob,mask_size,density
0.0,0.5,25,0.0024099439587608805,2,0.0012049719793804402
0.0,0.5,26,0.1311126414115989,8,0.016389080176449862
0.0,0.5,27,0.025919913638632115,2,0.012959956819316058
0.0,0.5,28,0.49593751244198925,8,0.061992189055248656
0.0,0.5,29,0.0032123638727200423,2,0.0016061819363600211
0.0,0.5,30,0.44432000824355505,8,0.05554000103044438
0.0,0.5,31,0.4135146074956771,2,0.20675730374783854
0.0,0.5,32,0.11570202742752844,8,0.014462753428441055
0.0,0.5,33,0.014201566986445657,2,0.007100783493222828
0.0,0.5,34,0.0023718283925168618,2,0.0011859141962584309
0.0,0.5,35,0.1154332291626965,8,0.014429153645337062
0.0,0.5,36,0.39667423400485186,8,0.04958427925060648
0.0,0.5,37,0.014193889802671434,2,0.007096944901335717
0.0,0.5,38,0.028809761056556936,2,0.014404880528278468
0.0,0.5,39,0.4588977639311965,8,0.057362220491399565
0.0,0.75,0,0.036308245990098076,2,0.018154122995049038
0.0,0.75,1,0.2634071911591172,8,0.03292589889488965
0.0,0.75,2,0.1709773041306206,8,0.021372163016327574
0.0,0.75,3,0.16849036469069878,8,0.021061295586337347
0.0,0.75,4,0.24546465111067517,8,0.030683081388834396
0.0,0.75,5,0.2214456751259923,8,0.02768070939074904
0.0,0.75,6,0.5034164247937197,8,0.06292705309921497
0.0,0.75,7,0.2121760442818177,8,0.02652200553522721
0.0,0.75,8,0.5260722091188603,8,0.06575902613985754
0.0,0.75,9,0.09961613587912357,2,0.04980806793956179
0.0,0.75,10,1.0000000000000002,24,0.04166666666666668
0.0,0.75,11,0.17234049579016286,8,0.021542561973770358
0.0,0.75,12,0.035534222575531335,2,0.017767111287765668
0.0,0.75,13,0.2524821157551477,8,0.03156026446939346
0.0,0.75,14,0.5020532331341774,8,0.06275665414177217
0.0,0.75,15,0.19200719939659888,8,0.02400089992457486
0.0,0.75,16,0.26513135471711125,8,0.033141419339638906
0.0,0.75,17,0.4823865295277414,8,0.06029831619096768
0.0,0.75,18,0.23702651514662748,8,0.029628314393328435
0.0,0.75,19,0.32560627107566,8,0.0407007838844575
0.0,0.75,20,0.5681024441501843,8,0.07101280551877304
0.0,0.75,21,0.17406465934815687,8,0.02175808241851961
0.0,0.75,22,0.5663782805921903,8,0.07079728507402379
0.0,0.75,23,0.2844075309244629,8,0.035550941365557864
0.0,0.75,24,0.1705944885880717,2,0.08529724429403585
0.0,0.75,25,0.015445879915525117,2,0.007722939957762558
0.0,0.75,26,0.30543742619044123,8,0.038179678273805154
0.0,0.75,27,0.020970234005416095,2,0.010485117002708048
0.0,0.75,28,0.5415278097273805,8,0.06769097621592256
0.0,0.75,29,0.02054859495184591,2,0.010274297475922956
0.0,0.75,30,0.5235852696789385,8,0.06544815870986731
0.0,0.75,31,0.4311137039362506,2,0.2155568519681253
0.0,0.75,32,0.26092025171919536,8,0.03261503146489942
0.0,0.75,33,0.03857163722550049,2,0.019285818612750246
0.0,0.75,34,0.014856711670549591,2,0.007428355835274796
0.0,0.75,35,0.2595570600596531,8,0.03244463250745664
0.0,0.75,36,0.21300753916194465,8,0.02662594239524308
0.0,0.75,37,0.03845404860166227,2,0.019227024300831137
0.0,0.75,38,0.07798609666042555,2,0.038993048330212776
0.0,0.75,39,0.5625281494927262,8,0.07031601868659078
0.0,1.0,0,0.02835360285480591,2,0.014176801427402954
0.0,1.0,1,0.3021170796808399,8,0.03776463496010499
0.0,1.0,2,0.16255959726724034,8,0.020319949658405043
0.0,1.0,3,0.20183394679785438,8,0.025229243349731797
0.0,1.0,4,0.339967484696136,8,0.042495935587017
0.0,1.0,5,0.3442563874470374,8,0.043032048430879676
0.0,1.0,6,0.3994644540998008,8,0.0499330567624751
0.0,1.0,7,0.21191366119902438,8,0.026489207649878048
0.0,1.0,8,0.3927599152098666,8,0.04909498940123332
0.0,1.0,9,0.07044431114220444,2,0.03522215557110222
0.0,1.0,10,1.0000000000000002,24,0.04166666666666668
0.0,1.0,11,0.1649752334062732,8,0.02062190417578415
0.0,1.0,12,0.028664013031436942,2,0.014332006515718471
0.0,1.0,13,0.26298369734309623,8,0.03287296216788703
0.0,1.0,14,0.39704881796076796,8,0.049631102245095995
0.0,1.0,15,0.1793438505583446,8,0.022417981319793074
0.0,1.0,16,0.3543361018482074,8,0.044292012731025926
0.0,1.0,17,0.3826802008086966,8,0.04783502510108707
0.0,1.0,18,0.2615597528277783,8,0.03269496910347229
0.0,1.0,19,0.4379759486329591,8,0.054746993579119885
0.0,1.0,20,0.49604897352130595,8,0.06200612169016324
0.0,1.0,21,0.21719425557364075,8,0.027149281946705094
0.0,1.0,22,0.44382995135393843,8,0.055478743919242304
0.0,1.0,23,0.3886218847011751,8,0.048577735587646886
0.0,1.0,24,0.21764826633449078,2,0.10882413316724539
0.0,1.0,25,0.0387261219491566,2,0.0193630609745783
0.0,1.0,26,0.4054061379922793,8,0.050675767249034914
0.0,1.0,27,0.027451197460106262,2,0.013725598730053131
0.0,1.0,28,0.39418385972518455,8,0.04927298246564807
0.0,1.0,29,0.051881923529897296,2,0.025940961764948648
0.0,1.0,30,0.4320342647404807,8,0.054004283092560085
0.0,1.0,31,0.280502805765941,2,0.1402514028829705
0.0,1.0,32,0.34139142921145393,8,0.04267392865143174
0.0,1.0,33,0.056663438073000644,2,0.028331719036500322
0.0,1.0,34,0.03600007563349272,2,0.01800003781674636
0.0,1.0,35,0.3389757930724211,8,0.04237197413405264
0.0,1.0,36,0.26584865557867976,8,0.03323108194733497
0.0,1.0,37,0.05614189895238239,2,0.028070949476191195
0.0,1.0,38,0.10752234527308528,2,0.05376117263654264
0.0,1.0,39,0.4806886647455197,8,0.06008608309318996
0.0,1.25,0,0.03150030996236751,2,0.015750154981183755
0.0,1.25,1,0.2999401470353889,8,0.03749251837942361
0.0,1.25,2,0.24156606642884693,8,0.030195758303605866
0.0,1.25,3,0.27141898142594173,8,0.033927372678242716
0.0,1.25,4,0.3527169008413127,8,0.044089612605164086
0.0,1.25,5,0.35203324930887847,8,0.04400415616360981
0.0,1.25,6,0.3350039354033616,8,0.0418754919254202
0.0,1.25,7,0.27200806339592065,8,0.03400100792449008
0.0,1.25,8,0.33516388035511335,8,0.04189548504438917
0.0,1.25,9,0.10071407603425638,2,0.05035703801712819
0.0,1.25,10,1.0000000000000004,24,0.041666666666666685
0.0,1.25,11,0.2420897730095294,8,0.030261221626191177
0.0,1.25,12,0.03639458998667411,2,0.018197294993337054
0.0,1.25,13,0.31280287033600845,8,0.03910035879200106
0.0,1.25,14,0.33448022882267914,8,0.04181002860283489
0.0,1.25,15,0.2419952034470741,8,0.03024940043088426
0.0,1.25,16,0.35262233127885734,8,0.04407779140985717
0.0,1.25,17,0.3345747983851345,8,0.04182184979814181
0.0,1.25,18,0.3357267091448374,8,0.04196583864310467
0.0,1.25,19,0.4234299981677917,8,0.05292874977097396
0.0,1.25,20,0.4286408715386696,8,0.0535801089423337
0.0,1.25,21,0.2947719572529978,8,0.03684649465662473
0.0,1.25,22,0.3759586872952012,8,0.04699483591190015
0.0,1.25,23,0.392988001200718,8,0.04912350015008975
0.0,1.25,24,0.176134909532325,2,0.0880674547661625
0.0,1.25,25,0.05396504945888322,2,0.02698252472944161
0.0,1.25,26,0.3934171382189452,8,0.04917714227736815
0.0,1.25,27,0.05591033755402231,2,0.027955168777011156
0.0,1.25,28,0.31224004154628443,8,0.039030005193285554
0.0,1.25,29,0.0733862274637761,2,0.03669311373188805
0.0,1.25,30,0.3650167953522082,8,0.045627099419026027
0.0,1.25,31,0.1761523485183348,2,0.0880761742591674
0.0,1.25,32,0.3297930620324837,8,0.041224132754060464
0.0,1.25,33,0.06819279307890802,2,0.03409639653945401
0.0,1.25,34,0.048547062853894124,2,0.024273531426947062
0.0,1.25,35,0.32926935545180125,8,0.041158669431475156
0.0,1.25,36,0.33504305761240316,8,0.041880382201550395
0.0,1.25,37,0.06670660429608213,2,0.03335330214804107
0.0,1.25,38,0.11239569126047658,2,0.05619784563023829
0.0,1.25,39,0.4052878957116135,8,0.05066098696395169
0.0,1.5,0,0.04596654677257465,2,0.022983273386287324
0.0,1.5,1,0.30459538157377586,8,0.03807442269672198
0.0,1.5,2,0.297171337718466,8,0.03714641721480825
0.0,1.5,3,0.2904911162858196,8,0.03631138953572745
0.0,1.5,4,0.32884345288017824,8,0.04110543161002228
0.0,1.5,5,0.2950031631270359,8,0.03687539539087949
0.0,1.5,6,0.31641880015985874,8,0.03955235001998234
0.0,1.5,7,0.32046692023868306,8,0.04005836502983538
0.0,1.5,8,0.35735349574047526,8,0.04466918696755941
0.0,1.5,9,0.10855180946857092,2,0.05427590473428546
0.0,1.5,10,1.0000000000000004,24,0.041666666666666685
0.0,1.5,11,0.2900769318909918,8,0.03625961648637398
0.0,1.5,12,0.05816109456539626,2,0.02908054728269813
0.0,1.5,13,0.3476433411324893,8,0.04345541764156116
0.0,1.5,14,0.3235132059873329,8,0.040439150748416614
0.0,1.5,15,0.28621244609071295,8,0.03577655576133912
0.0,1.5,16,0.3249789670798994,8,0.04062237088498742
0.0,1.5,17,0.3273776917876118,8,0.04092221147345147
0.0,1.5,18,0.378571633871538,8,0.04732145423394225
0.0,1.5,19,0.38640986212167566,8,0.04830123276520946
0.0,1.5,20,0.40491350214040495,8,0.05061418776755062
0.0,1.5,21,0.31046051739711533,8,0.038807564674639417
0.0,1.5,22,0.38452991663428143,8,0.04806623957928518
0.0,1.5,23,0.3631142796014586,8,0.045389284950182324
0.0,1.5,24,0.11879621299337653,2,0.059398106496688266
0.0,1.5,25,0.05388704840741784,2,0.02694352420370892
0.0,1.5,26,0.35215538797370555,8,0.04401942349671319
0.0,1.5,27,0.0816715272424284,2,0.0408357636212142
0.0,1.5,28,0.3264252030014265,8,0.040803150375178315
0.0,1.5,29,0.07353299528417112,2,0.03676649764208556
0.0,1.5,30,0.3506732743078289,8,0.043834159288478614
0.0,1.5,31,0.14303220969569513,2,0.07151610484784757
0.0,1.5,32,0.29791516014112945,8,0.03723939501764118
0.0,1.5,33,0.07926535196776045,2,0.039632675983880226
0.0,1.5,34,0.0487869064420704,2,0.0243934532210352
0.0,1.5,35,0.3050095659686036,8,0.03812619574607545
0.0,1.5,36,0.3447313441183957,8,0.04309141801479946
0.0,1.5,37,0.07448866423695544,2,0.03724433211847772
0.0,1.5,38,0.11385963292358325,2,0.05692981646179163
0.0,1.5,39,0.38494410102910925,8,0.04811801262863866
0.0,1.75,0,0.05352839282482785,2,0.026764196412413926
0.0,1.75,1,0.31161408625540954,8,0.03895176078192619
0.0,1.75,2,0.3161125037755547,8,0.03951406297194434
0.0,1.75,3,0.2935845222153455,8,0.036698065276918185
0.0,1.75,4,0.31410104118624754,8,0.03926263014828094
0.0,1.75,5,0.26285348638736866,8,0.03285668579842108
0.0,1.75,6,0.3101532291838049,8,0.03876915364797561
0.0,1.75,7,0.3423136303117774,8,0.04278920378897218
0.0,1.75,8,0.37695626111030833,8,0.04711953263878854
0.0,1.75,9,0.10592043391791078,2,0.05296021695895539
0.0,1.75,10,1.0000000000000004,24,0.041666666666666685
0.0,1.75,11,0.30055702664793016,8,0.03756962833099127
0.0,1.75,12,0.07131618146548854,2,0.03565809073274427
0.0,1.75,13,0.36019025250232356,8,0.045023781562790445
0.0,1.75,14,0.32570870631142945,8,0.04071358828892868
0.0,1.75,15,0.2980385799454832,8,0.0372548224931854
0.0,1.75,16,0.3115825944838006,8,0.038947824310475075
0.0,1.75,17,0.3282271530138764,8,0.04102839412673455
0.0,1.75,18,0.38520518899337086,8,0.04815064862417136
0.0,1.75,19,0.37373426704064094,8,0.04671678338008012
0.0,1.75,20,0.3948013915292456,8,0.0493501739411557
0.0,1.75,21,0.3005255348763213,8,0.03756569185954016
0.0,1.75,22,0.3948328833008545,8,0.04935411041260681
0.0,1.75,23,0.3475331405044183,8,0.04344164256305229
0.0,1.75,24,0.09637828342765065,2,0.04818914171382532
0.0,1.75,25,0.05071697136774904,2,0.02535848568387452
0.0,1.75,26,0.32945921667434674,8,0.04118240208429334
0.0,1.75,27,0.09039122853744246,2,0.04519561426872123
0.0,1.75,28,0.35194132461926103,8,0.04399266557740763
0.0,1.75,29,0.06727357173725604,2,0.03363678586862802
0.0,1.75,30,0.35442827955009903,8,0.04430353494376238
0.0,1.75,31,0.13863429325397195,2,0.06931714662698597
0.0,1.75,32,0.28908610469520024,8,0.03613576308690003
0.0,1.75,33,0.08846245707497269,2,0.044231228537486345
0.0,1.75,34,0.04848465985471293,2,0.024242329927356466
0.0,1.75,35,0.3046415818228248,8,0.0380801977278531
0.0,1.75,36,0.333957634194492,8,0.0417447042743115
0.0,1.75,37,0.07661455785340537,2,0.03830727892670269
0.0,1.75,38,0.11227896868461223,2,0.05613948434230612
0.0,1.75,39,0.3878603788682698,8,0.048482547358533724
0.0,2.0,0,0.04921676547180764,2,0.02460838273590382
0.0,2.0,1,0.29873533208451664,8,0.03734191651056458
0.0,2.0,2,0.296123873008207,8,0.03701548412602587
0.0,2.0,3,0.2971349273351419,8,0.03714186591689274
0.0,2.0,4,0.30887790901551515,8,0.038609738626939394
0.0,2.0,5,0.2754194048650709,8,0.03442742560813386
0.0,2.0,6,0.3235104749659798,8,0.040438809370747474
0.0,2.0,7,0.3325573902487308,8,0.04156967378109135
0.0,2.0,8,0.37194495289963914,8,0.04649311911245489
0.0,2.0,9,0.10317921212747959,2,0.051589606063739794
0.0,2.0,10,1.0,24,0.041666666666666664
0.0,2.0,11,0.2811478992249919,8,0.03514348740312399
0.0,2.0,12,0.06412714691156156,2,0.03206357345578078
0.0,2.0,13,0.35263564223529015,8,0.04407945527941127
0.0,2.0,14,0.33848644874919487,8,0.04231080609364936
0.0,2.0,15,0.28311185798813654,8,0.03538898224851707
0.0,2.0,16,0.31084186777865974,8,0.03885523347233247
0.0,2.0,17,0.3365224899860502,8,0.04206531124825628
0.0,2.0,18,0.36176716483935367,8,0.04522089560491921
0.0,2.0,19,0.38036565202581335,8,0.04754570650322667
0.0,2.0,20,0.40412974058034157,8,0.050516217572542696
0.0,2.0,21,0.29325443491913494,8,0.03665680436489187
0.0,2.0,22,0.39202320488619846,8,0.04900290061077481
0.0,2.0,23,0.3439321347852895,8,0.04299151684816119
0.0,2.0,24,0.10734802506506919,2,0.05367401253253459
0.0,2.0,25,0.050708526989626385,2,0.025354263494813192
0.0,2.0,26,0.33092011976521907,8,0.04136501497065238
0.0,2.0,27,0.07804339463607828,2,0.03902169731803914
0.0,2.0,28,0.36281343029557556,8,0.045351678786946945
0.0,2.0,29,0.06658873347728775,2,0.033294366738643874
0.0,2.0,30,0.37295600722657407,8,0.04661950090332176
0.0,2.0,31,0.156996449027258,2,0.078498224513629
0.0,2.0,32,0.29974638641145157,8,0.037468298301431446
0.0,2.0,33,0.09247306888494838,2,0.04623653444247419
0.0,2.0,34,0.050774119333087536,2,0.025387059666543768
0.0,2.0,35,0.31472236019466665,8,0.03934029502433333
0.0,2.0,36,0.3283086606889094,8,0.041038582586113675
0.0,2.0,37,0.07277796232474126,2,0.03638898116237063
0.0,2.0,38,0.10776659575105452,2,0.05388329787552726
0.0,2.0,39,0.4080102329963484,8,0.05100127912454355
0.25,0.0,0,0.0,2,0.0
0.25,0.0,1,0.0,8,0.0
0.25,0.0,2,1.0,8,0.125
0.25,0.0,3,1.0,8,0.125
0.25,0.0,4,0.0,8,0.0
0.25,0.0,5,0.0,8,0.0
0.25,0.0,6,0.0,8,0.0
0.25,0.0,7,1.0,8,0.125
0.25,0.0,8,0.0,8,0.0
0.25,0.0,9,1.0,2,0.5
0.25,0.0,10,1.0,24,0.041666666666666664
0.25,0.0,11,1.0,8,0.125
0.25,0.0,12,0.0,2,0.0
0.25,0.0,13,1.0,8,0.125
0.25,0.0,14,0.0,8,0.0
0.25,0.0,15,1.0,8,0.125
0.25,0.0,16,0.0,8,0.0
0.25,0.0,17,0.0,8,0.0
0.25,0.0,18,1.0,8,0.125
0.25,0.0,19,0.0,8,0.0
0.25,0.0,20,0.0,8,0.0
0.25,0.0,21,1.0,8,0.125
0.25,0.0,22,0.0,8,0.0
0.25,0.0,23,0.0,8,0.0
0.25,0.0,24,0.0,2,0.0
0.25,0.0,25,0.0,2,0.0
0.25,0.0,26,0.0,8,0.0
0.25,0.0,27,0.0,2,0.0
0.25,0.0,28,0.0,8,0.0
0.25,0.0,29,0.0,2,0.0
0.25,0.0,30,0.0,8,0.0
0.25,0.0,31,0.0,2,0.0
0.25,0.0,32,0.0,8,0.0
0.25,0.0,33,0.0,2,0.0
0.25,0.0,34,0.0,2,0.0
0.25,0.0,35,0.0,8,0.0
0.25,0.0,36,1.0,8,0.125
0.25,0.0,37,0.0,2,0.0
0.25,0.0,38,0.0,2,0.0
0.25,0.0,39,0.0,8,0.0
0.25,0.25,0,0.013483951278426293,2,0.006741975639213147
0.25,0.25,1,0.04560233272770486,8,0.005700291590963107
0.25,0.25,2,0.8131037028714443,8,0.10163796285893054
0.25,0.25,3,0.7883318845842731,8,0.09854148557303413
0.25,0.25,4,0.019988566529053366,8,0.002498570816131671
0.25,0.25,5,0.006175804576416118,8,0.0007719755720520147
0.25,0.25,6,0.1757078365535614,8,0.021963479569195175
0.25,0.25,7,0.802997870310812,8,0.1003747337888515
0.25,0.25,8,0.1895137124964149,8,0.023689214062051864
0.25,0.25,9,0.786931624162911,2,0.3934658120814555
0.25,0.25,10,1.0000000000000004,24,0.041666666666666685
0.25,0.25,11,0.8131105888812281,8,0.10163882361015351
0.25,0.25,12,0.013477276807561858,2,0.006738638403780929
0.25,0.25,13,0.8043104829271693,8,0.10053881036589617
0.25,0.25,14,0.17570095054377766,8,0.021962618817972207
0.25,0.25,15,0.8139638126551296,8,0.1017454765818912
0.25,0.25,16,0.020841790302955007,8,0.002605223787869376
0.25,0.25,17,0.17484772676987603,8,0.021855965846234504
0.25,0.25,18,0.803468535015689,8,0.10043356687696113
0.25,0.25,19,0.011188460574994596,8,0.0013985575718743245
0.25,0.25,20,0.16606578268802238,8,0.020758222836002798
0.25,0.25,21,0.7883500464564782,8,0.09854375580705978
0.25,0.25,22,0.19082632511277225,8,0.023853290639096532
0.25,0.25,23,0.02129429313562696,8,0.00266178664195337
0.25,0.25,24,0.0059990793709188825,2,0.0029995396854594412
0.25,0.25,25,5.298816909297735e-05,2,2.6494084546488673e-05
0.25,0.25,26,0.022154402919312335,8,0.002769300364914042
0.25,0.25,27,0.012642025270797823,2,0.006321012635398911
0.25,0.25,28,0.19035566040789514,8,0.023794457550986893
0.25,0.25,29,7.096040623058254e-05,2,3.548020311529127e-05
0.25,0.25,30,0.16474189420924368,8,0.02059273677615546
0.25,0.25,31,0.16209993669981154,2,0.08104996834990577
0.25,0.25,32,0.020830514440533604,8,0.0026038143050667005
0.25,0.25,33,0.0012944956220954525,2,0.0006472478110477263
0.25,0.25,34,5.277663017367562e-05,2,2.638831508683781e-05
0.25,0.25,35,0.02082362843074987,8,0.0026029535538437338
0.25,0.25,36,0.7896557730630518,8,0.09870697163288147
0.25,0.25,37,0.0012944737182436841,2,0.0006472368591218421
0.25,0.25,38,0.002600411863736577,2,0.0013002059318682885
0.25,0.25,39,0.16604762081581725,8,0.020755952601977157
0.25,0.5,0,0.03423125469991262,2,0.01711562734995631
0.25,0.5,1,0.15901790443725547,8,0.019877238054656934
0.25,0.5,2,0.4246919811177141,8,0.053086497639714264
0.25,0.5,3,0.38132672146358704,8,0.04766584018294838
0.25,0.5,4,0.10738695218123777,8,0.013423369022654721
0.25,0.5,5,0.07279913056292701,8,0.009099891320365877
0.25,0.5,6,0.4532963346482593,8,0.05666204183103241
0.25,0.5,7,0.42474558679959384,8,0.05309319834994923
0.25,0.5,8,0.4876161568549531,8,0.060952019606869134
0.25,0.5,9,0.36234905636166037,2,0.18117452818083019
0.25,0.5,10,1.0,24,0.041666666666666664
0.25,0.5,11,0.42495998052933104,8,0.05311999756616638
0.25,0.5,12,0.03400341087993528,2,0.01700170543996764
0.25,0.5,13,0.43958471258211995,8,0.054948089072764994
0.25,0.5,14,0.4530283352366423,8,0.05662854190458029
0.25,0.5,15,0.4337910242470271,8,0.054223878030878386
0.25,0.5,16,0.11621799589893386,8,0.014527249487366733
0.25,0.5,17,0.44419729151894627,8,0.055524661439868284
0.25,0.5,18,0.4313190199802293,8,0.053914877497528664
0.25,0.5,19,0.1220116842340267,8,0.015251460529253337
0.25,0.5,20,0.4596553740991576,8,0.0574569217623947
0.25,0.5,21,0.38216007199100943,8,0.04777000899887618
0.25,0.5,22,0.5024552826374792,8,0.0628069103296849
0.25,0.5,23,0.12195807855214694,8,0.015244759819018367
0.25,0.5,24,0.06481304087611561,2,0.032406520438057806
0.25,0.5,25,0.0024094714864660817,2,0.0012047357432330408
0.25,0.5,26,0.13105712168145997,8,0.016382140210182496
0.25,0.5,27,0.02597019798129196,2,0.01298509899064598
0.25,0.5,28,0.49588184945684377,8,0.06198523118210547
0.25,0.5,29,0.0032073023055188554,2,0.0016036511527594277
0.25,0.5,30,0.44425089720082606,8,0.05553136215010326
0.25,0.5,31,0.41344830615636174,2,0.20672415307818087
0.25,0.5,32,0.1156526447831284,8,0.01445658059789105
0.25,0.5,33,0.014198877720634084,2,0.007099438860317042
0.25,0.5,34,0.002369315894826468,2,0.001184657947413234
0.25,0.5,35,0.11538464537151144,8,0.01442308067143893
0.25,0.5,36,0.39673119836191856,8,0.04959139979523982
0.25,0.5,37,0.014194241837364108,2,0.007097120918682054
0.25,0.5,38,0.02880552379991289,2,0.014402761899956444
0.25,0.5,39,0.4588220235717352,8,0.0573527529464669
0.25,0.75,0,0.03635152204680072,2,0.01817576102340036
0.25,0.75,1,0.2636520547103981,8,0.03295650683879976
0.25,0.75,2,0.17117121051018266,8,0.021396401313772833
0.25,0.75,3,0.1682892368239981,8,0.021036154602999763
0.25,0.75,4,0.24561642012569065,8,0.030702052515711332
0.25,0.75,5,0.22120024446721492,8,0.027650030558401865
0.25,0.75,6,0.5033759479090438,8,0.06292199348863048
0.25,0.75,7,0.21208789386447094,8,0.026510986733058867
0.25,0.75,8,0.5264392122366354,8,0.06580490152957942
0.25,0.75,9,0.09945659183910122,2,0.04972829591955061
0.25,0.75,10,1.0000000000000004,24,0.041666666666666685
0.25,0.75,11,0.1725241218410669,8,0.021565515230133364
0.25,0.75,12,0.035607789373099656,2,0.017803894686549828
0.25,0.75,13,0.25236054329615,8,0.03154506791201875
0.25,0.75,14,0.5020230365781596,8,0.06275287957226995
0.25,0.75,15,0.19190660322306402,8,0.023988325402883003
0.25,0.75,16,0.2649989015076878,8,0.033124862688460974
0.25,0.75,17,0.4826405551961625,8,0.06033006939952031
0.25,0.75,18,0.2372068823976271,8,0.029650860299703388
0.25,0.75,19,0.3254528415807737,8,0.04068160519759671
0.25,0.75,20,0.568058708465604,8,0.0710073385582005
0.25,0.75,21,0.1738709686383566,8,0.021733871079794576
0.25,0.75,22,0.5667118616683144,8,0.0708389827085393
0.25,0.75,23,0.2845361582264855,8,0.035567019778310685
0.25,0.75,24,0.17042406461033371,2,0.08521203230516686
0.25,0.75,25,0.015447329275000976,2,0.007723664637500488
0.25,0.75,26,0.3052715509393668,8,0.03815894386742085
0.25,0.75,27,0.021268678680164,2,0.010634339340082
0.25,0.75,28,0.5415928731351581,8,0.06769910914189477
0.25,0.75,29,0.020490699964062446,2,0.010245349982031223
0.25,0.75,30,0.5235572385504508,8,0.06544465481880635
0.25,0.75,31,0.4310863966231797,2,0.21554319831158986
0.25,0.75,32,0.2607700810242135,8,0.03259626012802669
0.25,0.75,33,0.03854716509207808,2,0.01927358254603904
0.25,0.75,34,0.014838150617817807,2,0.0074190753089089035
0.25,0.75,35,0.2594171696933293,8,0.03242714621166616
0.25,0.75,36,0.2127907067391514,8,0.026598838342393925
0.25,0.75,37,0.03847634756019197,2,0.019238173780095985
0.25,0.75,38,0.07800526431816994,2,0.03900263215908497
0.25,0.75,39,0.5624769766512455,8,0.07030962208140569
0.25,1.0,0,0.028507966565102287,2,0.014253983282551144
0.25,1.0,1,0.3031046294179262,8,0.037888078677240776
0.25,1.0,2,0.1628718071775696,8,0.0203589758971962
0.25,1.0,3,0.20112564115206466,8,0.025140705144008083
0.25,1.0,4,0.34067001641229766,8,0.04258375205153721
0.25,1.0,5,0.3440495049327505,8,0.04300618811659381
0.25,1.0,6,0.3991542709614446,8,0.04989428387018058
0.25,1.0,7,0.21147063225890508,8,0.026433829032363135
0.25,1.0,8,0.3934127682934205,8,0.04917659603667756
0.25,1.0,9,0.06982912107001503,2,0.034914560535007515
0.25,1.0,10,0.9999999999999999,24,0.041666666666666664
0.25,1.0,11,0.1652338213251409,8,0.02065422766564261
0.25,1.0,12,0.02890382503310801,2,0.014451912516554005
0.25,1.0,13,0.2625377267738289,8,0.032817215846728615
0.25,1.0,14,0.3967922568138733,8,0.049599032101734164
0.25,1.0,15,0.17895830095243415,8,0.02236978761905427
0.25,1.0,16,0.3543944960395909,8,0.04429931200494886
0.25,1.0,17,0.3830677771865801,8,0.04788347214832251
0.25,1.0,18,0.2618492797937052,8,0.03273115997421315
0.25,1.0,19,0.4379739218609856,8,0.0547467402326232
0.25,1.0,20,0.49576972943000897,8,0.06197121617875112
0.25,1.0,21,0.21652368794680557,8,0.027065460993350696
0.25,1.0,22,0.4444798628083443,8,0.055559982851043035
0.25,1.0,23,0.3893750967796501,8,0.04867188709745626
0.25,1.0,24,0.21756073250783445,2,0.10878036625391722
0.25,1.0,25,0.03876462837814212,2,0.01938231418907106
0.25,1.0,26,0.4054615905545147,8,0.05068269881931434
0.25,1.0,27,0.028132105311881456,2,0.014066052655940728
0.25,1.0,28,0.3941012152735442,8,0.049262651909193024
0.25,1.0,29,0.05171738828420881,2,0.025858694142104406
0.25,1.0,30,0.43166660226791564,8,0.053958325283489456
0.25,1.0,31,0.28016428773399144,2,0.14008214386699572
0.25,1.0,32,0.34135846339242126,8,0.04266980792405266
0.25,1.0,33,0.05652513594134244,2,0.02826256797067122
0.25,1.0,34,0.03600675576256509,2,0.018003377881282544
0.25,1.0,35,0.33899644924484995,8,0.042374556155606244
0.25,1.0,36,0.2652287683141581,8,0.03315359603926976
0.25,1.0,37,0.056212550214439605,2,0.028106275107219802
0.25,1.0,38,0.10767550319736913,2,0.05383775159868456
0.25,1.0,39,0.4803716826352681,8,0.06004646032940851
0.25,1.25,0,0.03173868501958457,2,0.015869342509792286
0.25,1.25,1,0.30131207682541744,8,0.03766400960317718
0.25,1.25,2,0.2423827238308163,8,0.030297840478852037
0.25,1.25,3,0.27084216860174076,8,0.033855271075217595
0.25,1.25,4,0.3536380817007058,8,0.04420476021258823
0.25,1.25,5,0.35215102134028287,8,0.04401887766753536
0.25,1.25,6,0.3340572928989965,8,0.04175716161237456
0.25,1.25,7,0.2715893929972839,8,0.03394867412466049
0.25,1.25,8,0.33522813620272646,8,0.04190351702534081
0.25,1.25,9,0.10017995681877898,2,0.05008997840938949
0.25,1.25,10,1.0,24,0.041666666666666664
0.25,1.25,11,0.24269894088750926,8,0.030337367610938658
0.25,1.25,12,0.03675342978965479,2,0.018376714894827395
0.25,1.25,13,0.3126208424569906,8,0.03907760530712383
0.25,1.25,14,0.3337410758423035,8,0.04171763448028794
0.25,1.25,15,0.24195910492262948,8,0.030244888115328685
0.25,1.25,16,0.35289824573582607,8,0.04411228071697826
0.25,1.25,17,0.3344809118071833,8,0.041810113975897914
0.25,1.25,18,0.33648740256135456,8,0.04206092532016932
0.25,1.25,19,0.4235599832701872,8,0.0529449979087734
0.25,1.25,20,0.4278457545728418,8,0.053480719321605225
0.25,1.25,21,0.29428510979791783,8,0.03678563872473973
0.25,1.25,22,0.37625958566243317,8,0.047032448207804146
0.25,1.25,23,0.39435331410371954,8,0.04929416426296494
